# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:11 CET 2022 [seed=1669887305152]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefficients6	country.coefficients7	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.coefIndicators6	country.coefIndicators7	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.coefficientsTimesIndicators6	country.coefficientsTimesIndicators7	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
1090000	-3308.032564266493	-244.35657921531777	-3063.6759850511753	0.06864280396870764	0.11341039828244752	1.231726383442237	0.8083486721631918	-0.33777662744325215	0.29550170004975773	1.651704425781611	1.2726596767259277	0.7999876483624615	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.231726383442237	0.0	-0.33777662744325215	0.29550170004975773	0.0	1.2726596767259277	0.7999876483624615	0.0	0.0	-1426.5087792478155	-1637.1672058033596
1100000	-3323.6507091374765	-246.6264932581767	-3077.0242158793	0.07495061456374187	0.1106180912275207	0.8318966520614351	-0.7930454821849698	-0.2680882517400369	1.2683876970220695	-1.6957830803378948	1.2059177080935506	0.8048861787495137	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8318966520614351	-0.0	-0.2680882517400369	0.0	-0.0	1.2059177080935506	0.8048861787495137	0.0	0.0	-1438.8746026762713	-1638.1496132030286
1110000	-3325.556411902311	-255.9052395478892	-3069.6511723544218	0.07281425625344151	0.11824383052209515	1.0995898955327976	-0.1800743077171136	-0.3662384982968946	0.2584050047814888	-1.6007712814776045	1.2176542589981172	0.824904281189902	1.0	1.0	1.0	1.0	0.0	1.0	1.0	6.0	1.0995898955327976	-0.1800743077171136	-0.3662384982968946	0.2584050047814888	-0.0	1.2176542589981172	0.824904281189902	0.0	0.0	-1436.3001395608665	-1633.3510327935555
1120000	-3319.131991357129	-244.0656944951794	-3075.06629686195	0.06679517200350563	0.11388843439493838	0.909012472509931	-3.170603876467947	-0.38161862277853675	4.248336796533175	1.1096867348044428	1.2396973403680434	0.8375890849725025	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.909012472509931	-0.0	-0.38161862277853675	0.0	0.0	1.2396973403680434	0.8375890849725025	0.0	0.0	-1442.1225292077227	-1632.9437676542273
1130000	-3322.562685278492	-249.72907177591216	-3072.83361350258	0.06413497523982876	0.1265341235686502	1.0319479544747114	-1.6509543159299604	-0.2738970227604397	0.9179854788631971	-2.505531281405033	1.4148961863377687	0.9560639327108177	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0319479544747114	-0.0	-0.2738970227604397	0.0	-0.0	1.4148961863377687	0.9560639327108177	0.0	0.0	-1449.9625160968012	-1622.871097405779
1140000	-3306.3358655997317	-255.3319116353216	-3051.00395396441	0.0710213798748011	0.11862758537722078	1.0338659149949796	-1.0621659842200246	-0.2512323166951507	1.2464033884735455	-0.09431924111504443	1.2886405730932087	0.7938080176989989	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0338659149949796	-0.0	-0.2512323166951507	0.0	-0.0	1.2886405730932087	0.7938080176989989	0.0	0.0	-1428.3487937706263	-1622.6551601937836
1150000	-3317.8720791697833	-267.43433364480904	-3050.437745524974	0.0775930627675502	0.11869259349841658	0.9545895510854261	1.513226524902192	-0.41479348731813964	3.5432895774781725	-2.322227005124463	1.139375207961125	0.8151967432849246	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9545895510854261	0.0	-0.41479348731813964	0.0	-0.0	1.139375207961125	0.8151967432849246	0.0	0.0	-1424.4154600800696	-1626.0222854449048
1160000	-3326.8391692767354	-251.0693230149901	-3075.7698462617454	0.07171589065288388	0.11458559284171396	1.1527454250626836	0.6918679709410086	-0.4305773740489629	4.761715664131188	0.1837030581589926	1.1150208050665653	0.7676350890839706	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	1.1527454250626836	0.0	-0.4305773740489629	0.0	0.1837030581589926	1.1150208050665653	0.7676350890839706	0.0	0.0	-1428.8436702449687	-1646.926176016777
1170000	-3318.042236391603	-271.3286910408464	-3046.7135453507567	0.07518467554844475	0.13044146356063174	0.9384268812206051	-0.09969465660831822	-0.28548586166695106	-1.1078815014260128	0.5197428762100345	1.109690962631895	0.8501878584204764	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9384268812206051	-0.0	-0.28548586166695106	-0.0	0.0	1.109690962631895	0.8501878584204764	0.0	0.0	-1427.82008747646	-1618.8934578742967
1180000	-3318.261541201412	-240.12314923593362	-3078.1383919654786	0.07125548777765922	0.11197183637912805	0.9127641077234461	-1.8056387696455334	-0.3339773171800743	-0.9813557252097197	-1.4882880984390896	1.2045532675347048	0.8556469091961562	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9127641077234461	-0.0	-0.3339773171800743	-0.0	-0.0	1.2045532675347048	0.8556469091961562	0.0	0.0	-1433.9907204974584	-1644.1476714680202
1190000	-3321.4629092272517	-260.54169129349634	-3060.9212179337555	0.0737556221795833	0.12346784449373219	1.0058300189137033	-1.4111715589664973	-0.29592328591032957	0.2701337289234553	-0.6147031508802794	0.9709798256567457	0.745921707540167	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0058300189137033	-0.0	-0.29592328591032957	0.2701337289234553	-0.0	0.9709798256567457	0.745921707540167	0.0	0.0	-1435.4109925247683	-1625.510225408987
1200000	-3315.257295244436	-234.95773188337512	-3080.299563361061	0.06752881553782286	0.11045261064469074	0.975427794071814	0.14136431629589424	-0.3224426368885134	2.137759612246684	-0.1505186239964471	1.3843440471011448	0.8273518049424168	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.975427794071814	0.0	-0.3224426368885134	0.0	-0.0	1.3843440471011448	0.8273518049424168	0.0	0.0	-1441.1340387955004	-1639.1655245655604
1210000	-3310.249880530974	-261.4119218979068	-3048.8379586330675	0.0732482036780282	0.1266196558666387	0.9826080676384406	2.1199589949875026	-0.2703782304963281	1.252300474842829	-3.070392645700692	1.1762441507599872	0.8650442257196309	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9826080676384406	0.0	-0.2703782304963281	0.0	-0.0	1.1762441507599872	0.8650442257196309	0.0	0.0	-1432.9236772005495	-1615.9142814325178
1220000	-3306.5583101041098	-253.51175512672916	-3053.0465549773808	0.07311098011656306	0.1129754835920414	0.9318268351033246	-0.09454212634456151	-0.3625779951496573	0.05089899461537665	0.5849767054144289	1.155970743158678	0.8868537634632114	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.9318268351033246	-0.0	-0.3625779951496573	0.05089899461537665	0.0	1.155970743158678	0.8868537634632114	0.0	0.0	-1424.2948794759563	-1628.7516755014246
1230000	-3317.8487721599245	-244.27880797768512	-3073.5699641822393	0.07073159394095233	0.11550703938932105	1.0830254397036445	-0.4179554482383292	-0.3633759229848574	-0.3781366775102359	1.7131381154789538	1.231227449520026	0.8427201992012038	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0830254397036445	-0.0	-0.3633759229848574	-0.0	0.0	1.231227449520026	0.8427201992012038	0.0	0.0	-1432.473895985915	-1641.0960681963243
1240000	-3314.1672733520118	-244.8296376939069	-3069.337635658105	0.07075296652264575	0.1119104241706428	0.9616975502193301	0.4004790883212374	-0.33252856852040896	-0.8939048642631233	-0.3945876018352293	1.3384159687827226	0.8919449465880501	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9616975502193301	0.0	-0.33252856852040896	-0.0	-0.0	1.3384159687827226	0.8919449465880501	0.0	0.0	-1439.8105705605026	-1629.527065097602
1250000	-3317.4928839971535	-254.5954422040776	-3062.897441793076	0.0711660717335139	0.12023689302194063	1.0467234532377678	-0.8488632660043092	-0.32952656132419134	0.11129805847292928	0.2850149336080555	1.3352583266694766	0.7884803516392023	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	1.0467234532377678	-0.0	-0.32952656132419134	0.0	0.2850149336080555	1.3352583266694766	0.7884803516392023	0.0	0.0	-1435.02523978612	-1627.8722020069558
1260000	-3319.4561972127767	-249.5197257843554	-3069.936471428421	0.06570392679311934	0.12501704753097034	1.0133506510364305	-3.1883042734746683	-0.25678947900015653	-0.34995338911848484	-2.1910500627173777	1.4244638878242588	0.9684459213596679	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0133506510364305	-0.0	-0.25678947900015653	-0.0	-0.0	1.4244638878242588	0.9684459213596679	0.0	0.0	-1451.7298783930041	-1618.2065930354172
1270000	-3337.7404676093947	-269.5298334623401	-3068.2106341470544	0.08049850897850484	0.12006885531234729	1.0148872894410368	2.663407930944442	-0.3274970229192943	0.5630484682414109	-3.1212490542834495	1.1241365485255288	0.9123371807268993	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0148872894410368	0.0	-0.3274970229192943	0.0	-0.0	1.1241365485255288	0.9123371807268993	0.0	0.0	-1427.1409020673862	-1641.069732079668
1280000	-3319.6329539056305	-239.65702397393656	-3079.975929931694	0.06804868789253449	0.11476985175761019	0.94309639248931	-0.11417497747159884	-0.3022491973693711	1.7457091989202178	0.047210617272526026	1.313060158983994	0.8652253084565859	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.94309639248931	-0.0	-0.3022491973693711	0.0	0.0	1.313060158983994	0.8652253084565859	0.0	0.0	-1442.2706515547698	-1637.7052783769238
1290000	-3329.5473400862593	-249.36503841028488	-3080.1823016759745	0.06887170925276917	0.1218304339653516	0.94109249736238	-4.526124535899696	-0.27240030246609054	-1.113933575665946	3.2178529511783527	1.2098314974891258	0.8564443706064462	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.94109249736238	-0.0	-0.27240030246609054	-0.0	0.0	1.2098314974891258	0.8564443706064462	0.0	0.0	-1447.0790399103214	-1633.103261765653
1300000	-3320.802724620413	-264.71065224525057	-3056.0920723751624	0.07699039632803277	0.12115038389006333	0.8823808175715586	0.5505167396425293	-0.32935433463607766	1.8981663901987509	3.158690334243417	1.2264512397371492	0.8560793119568114	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8823808175715586	0.0	-0.32935433463607766	0.0	0.0	1.2264512397371492	0.8560793119568114	0.0	0.0	-1429.4179629801672	-1626.674109394995
1310000	-3307.058805417258	-240.7332111533875	-3066.3255942638707	0.06810014727303633	0.11686234191144448	1.0245048410162034	-0.8500013466912844	-0.31678554842705015	0.7798394120843135	2.4813688382708285	1.2239701499426978	0.8146822489975218	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0245048410162034	-0.0	-0.31678554842705015	0.0	0.0	1.2239701499426978	0.8146822489975218	0.0	0.0	-1443.076592189648	-1623.2490020742227
1320000	-3311.813310721786	-281.0052302769259	-3030.80808044486	0.08092422520644536	0.13171294634101555	1.2583145971737346	-1.7173453515357129	-0.45987822519880817	0.35067328504945333	0.6754001159943593	1.0005994261576243	0.7956911054684475	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2583145971737346	-0.0	-0.45987822519880817	0.35067328504945333	0.0	1.0005994261576243	0.7956911054684475	0.0	0.0	-1414.925190043782	-1615.882890401078
1330000	-3317.5469529516354	-248.15142526982285	-3069.3955276818124	0.06444691434389016	0.1286618635597177	1.1676280488420139	3.281930516360599	-0.38318220015159515	0.17385905915164387	-1.328992842518299	1.2031134897304585	0.8300702232484772	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1676280488420139	0.0	-0.38318220015159515	0.17385905915164387	-0.0	1.2031134897304585	0.8300702232484772	0.0	0.0	-1447.1859655361961	-1622.2095621456162
1340000	-3315.294707195172	-241.69164540256241	-3073.60306179261	0.06795613632135167	0.10920855417976034	1.2556620798237905	0.4760352297678002	-0.3242214683428913	0.20656578583879606	0.4682458496339155	1.145604681388532	0.8472805965345301	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2556620798237905	0.0	-0.3242214683428913	0.20656578583879606	0.0	1.145604681388532	0.8472805965345301	0.0	0.0	-1434.588729653035	-1639.014332139575
1350000	-3319.0371373151293	-236.69898471145075	-3082.3381526036783	0.06608453547719417	0.11488121491124477	0.9526027908795861	-0.08376794622076568	-0.3372702455479144	0.8549346767374992	-0.011738252442056818	1.1588432191878812	0.8056145146147752	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	0.9526027908795861	-0.08376794622076568	-0.3372702455479144	0.0	-0.0	1.1588432191878812	0.8056145146147752	0.0	0.0	-1444.706487532498	-1637.6316650711801
1360000	-3324.8183788897677	-261.25718725179075	-3063.561191637977	0.07026840177967755	0.12610165406091758	0.9303566556832854	-2.148069171470274	-0.30220001629661614	0.6987365431608416	3.1860437959853964	1.1329681116006944	0.8222334106907232	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9303566556832854	-0.0	-0.30220001629661614	0.0	0.0	1.1329681116006944	0.8222334106907232	0.0	0.0	-1440.237328624696	-1623.3238630132812
1370000	-3311.527728385216	-243.69423873053833	-3067.8334896546776	0.07160016558713495	0.1090507852157602	1.0662910232189968	-0.17781760368991423	-0.37687863484565204	0.12086505455075033	-0.6870052019749675	1.2377953569258033	0.7347034495007448	1.0	1.0	1.0	1.0	0.0	1.0	1.0	6.0	1.0662910232189968	-0.17781760368991423	-0.37687863484565204	0.12086505455075033	-0.0	1.2377953569258033	0.7347034495007448	0.0	0.0	-1426.8461224368698	-1640.987367217808
1380000	-3323.836650879627	-242.9739192383759	-3080.8627316412512	0.07274911039563044	0.1140256683928033	0.9926023028841134	-0.7924512037342959	-0.38512438703783847	0.6156144285142426	-1.1812454332304028	1.162809663923635	0.7741624097806877	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9926023028841134	-0.0	-0.38512438703783847	0.0	-0.0	1.162809663923635	0.7741624097806877	0.0	0.0	-1439.1311452080665	-1641.7315864331847
1390000	-3305.2993104159937	-256.1479525508162	-3049.1513578651775	0.06896455274139389	0.12700360152792578	1.0753028884895275	-0.6551909337265157	-0.3611887535747501	0.16931530411189297	4.176949851674019	1.1861881831291472	0.7950825674769992	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.0753028884895275	-0.0	-0.3611887535747501	0.16931530411189297	0.0	1.1861881831291472	0.7950825674769992	0.0	0.0	-1432.9375169990244	-1616.2138408661533
1400000	-3322.1751103953143	-256.87812352740593	-3065.2969868679083	0.07283480449387038	0.11928285923226492	0.8641530357305863	1.9424862980115807	-0.28072741837220966	0.8458882170017072	-1.102262270324257	1.1874466008432971	0.8788392371374104	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8641530357305863	0.0	-0.28072741837220966	0.0	-0.0	1.1874466008432971	0.8788392371374104	0.0	0.0	-1437.3264435245399	-1627.9705433433685
1410000	-3319.5183305881646	-267.84319026225137	-3051.675140325913	0.07027434255975072	0.13867124618281834	1.0086725930842575	1.61148321195538	-0.39087067834153305	0.8184211545734499	2.5463035746165987	1.1957109504138281	0.9037502342107913	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0086725930842575	0.0	-0.39087067834153305	0.0	0.0	1.1957109504138281	0.9037502342107913	0.0	0.0	-1431.0612364938772	-1620.6139038320357
1420000	-3318.0682197030465	-263.2322537429721	-3054.835965960074	0.07230215009389702	0.12772138862244786	1.158140392885132	-0.7309629679666884	-0.41676154318690883	0.23960315100325594	0.12517239570818997	1.1645762866989045	0.7615473821930343	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.158140392885132	-0.0	-0.41676154318690883	0.23960315100325594	0.0	1.1645762866989045	0.7615473821930343	0.0	0.0	-1424.6973638773538	-1630.1386020827204
1430000	-3330.9527126241323	-277.2654957997001	-3053.687216824432	0.07523024382617753	0.13418136213544163	1.2805330107194275	0.2643945742842034	-0.38975227686382324	0.1851984079869263	0.9313448614062058	0.9784329684400239	0.8188251294743111	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2805330107194275	0.0	-0.38975227686382324	0.1851984079869263	0.0	0.9784329684400239	0.8188251294743111	0.0	0.0	-1432.883555232403	-1620.8036615920291
1440000	-3317.38606563612	-254.8085081084063	-3062.5775575277135	0.07339114199819752	0.11180196765434645	0.9741063126081007	0.6712756552301749	-0.2655588339189619	0.1594449024805567	-4.014816109158267	1.3287171812241052	0.6867903521387685	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.9741063126081007	0.0	-0.2655588339189619	0.1594449024805567	-0.0	1.3287171812241052	0.6867903521387685	0.0	0.0	-1427.1572982282494	-1635.420259299464
1450000	-3322.4229947340646	-269.36174601818675	-3053.061248715878	0.08002041792582536	0.12213021633530716	0.9993986235656064	-0.16022955135445024	-0.3829902382562049	0.1639070366810129	4.902105595980049	1.0079525467206616	0.8077274196816399	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.9993986235656064	-0.0	-0.3829902382562049	0.1639070366810129	0.0	1.0079525467206616	0.8077274196816399	0.0	0.0	-1420.6705084566534	-1632.3907402592247
1460000	-3317.833408634726	-257.4690182280207	-3060.3643904067053	0.07302953895650813	0.12493861235840384	1.0113879345925094	-0.21319947767079178	-0.3468215381027841	1.6166303413807155	-2.3607882051083484	1.2314903035589855	0.7792623030830123	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0113879345925094	-0.0	-0.3468215381027841	0.0	-0.0	1.2314903035589855	0.7792623030830123	0.0	0.0	-1432.1987254683584	-1628.165664938347
1470000	-3327.908332946631	-282.9380754141795	-3044.970257532452	0.07882976132028269	0.1350596097074751	1.3785522505177028	2.130824288321223	-0.4791299015803041	0.36189898329271897	2.696737521043891	0.9200438296280844	0.8232360502735266	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.3785522505177028	0.0	-0.4791299015803041	0.36189898329271897	0.0	0.9200438296280844	0.8232360502735266	0.0	0.0	-1423.7345480632716	-1621.23570946918
1480000	-3326.249462793275	-245.9126759758676	-3080.3367868174078	0.06933643490118452	0.11393552177765956	1.0049801544811872	4.3118602348688135	-0.25124189448944917	1.1830043792942015	-0.4327493362441248	1.265620252301885	0.8113857067362891	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0049801544811872	0.0	-0.25124189448944917	0.0	-0.0	1.265620252301885	0.8113857067362891	0.0	0.0	-1434.3288719388015	-1646.0079148786062
1490000	-3321.3507003899936	-243.37426683572838	-3077.976433554265	0.06050462356100734	0.12743736471066738	1.1692372398700444	-0.8778471536683086	-0.39970813482902073	0.26353232190041537	1.0019207208527996	1.0617977633829965	0.7640795578502607	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1692372398700444	-0.0	-0.39970813482902073	0.26353232190041537	0.0	1.0617977633829965	0.7640795578502607	0.0	0.0	-1456.8617177950946	-1621.1147157591706
1500000	-3329.7607013589945	-273.34071955450366	-3056.419981804491	0.07305409256819673	0.13047563606624474	1.04438902093631	2.5034517014974176	-0.4079874825129533	4.084561292580931	3.5441819323742494	1.117035612663139	0.8077931967462507	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.04438902093631	0.0	-0.4079874825129533	0.0	0.0	1.117035612663139	0.8077931967462507	0.0	0.0	-1437.0241135504186	-1619.395868254072
1510000	-3320.597127311118	-247.44081692800984	-3073.156310383108	0.07212569373395313	0.11520792955995005	1.0151922402750846	-0.6024456289718052	-0.3805270491911587	-0.8225748203269935	-1.1397148701864552	1.2499208336909648	0.7976877971964483	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0151922402750846	-0.0	-0.3805270491911587	-0.0	-0.0	1.2499208336909648	0.7976877971964483	0.0	0.0	-1432.9452034866274	-1640.2111068964807
1520000	-3320.7840491757333	-255.80278804156453	-3064.981261134169	0.07408445062016619	0.12367367169648491	0.8932278124740378	0.9589276343931167	-0.36657240379077616	-0.48559638950953377	-1.1581603185389828	1.1226722038772436	0.8030637909827415	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8932278124740378	0.0	-0.36657240379077616	-0.0	-0.0	1.1226722038772436	0.8030637909827415	0.0	0.0	-1433.398708393131	-1631.582552741038
1530000	-3320.040606364303	-242.55079679891344	-3077.48980956539	0.07061017321635474	0.11225732799547616	1.0050763148413884	-2.606768272140845	-0.2286924785077164	-1.220324454925921	-1.4164649028116763	1.2561177598986573	0.8087056566509183	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0050763148413884	-0.0	-0.2286924785077164	-0.0	-0.0	1.2561177598986573	0.8087056566509183	0.0	0.0	-1447.0418957028296	-1630.4479138625602
1540000	-3305.481837450986	-257.56905141164293	-3047.912786039343	0.07211422385185984	0.12222305407432932	1.041539594085599	2.548435756345696	-0.40249099970819335	0.11673492176233753	1.4767848724844785	1.0553996806067665	0.8004525407941883	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.041539594085599	0.0	-0.40249099970819335	0.11673492176233753	0.0	1.0553996806067665	0.8004525407941883	0.0	0.0	-1425.9342694167185	-1621.978516622624
1550000	-3321.0343757487763	-269.7072421909696	-3051.3271335578065	0.07297212616946507	0.1308950288765859	1.3096397533007642	-1.7795802824324705	-0.5184906473928604	0.28545627289180764	-0.4501095122073853	0.9948043614883558	0.8495225081388611	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.3096397533007642	-0.0	-0.5184906473928604	0.28545627289180764	-0.0	0.9948043614883558	0.8495225081388611	0.0	0.0	-1429.277199198223	-1622.0499343595834
1560000	-3321.155796584985	-253.68881534648634	-3067.4669812384986	0.07189404887309549	0.12201187449524468	0.9365738922736674	1.093923301968079	-0.208110621577415	-1.707689774140027	0.6830449696793253	1.206886487048255	0.8470599902477173	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9365738922736674	0.0	-0.208110621577415	-0.0	0.0	1.206886487048255	0.8470599902477173	0.0	0.0	-1435.800903564409	-1631.6660776740896
1570000	-3319.448032391931	-247.16220356554146	-3072.2858288263897	0.06818721104541177	0.11594676436724675	1.14232431811941	-2.2138716056617387	-0.33099207653020296	0.1890267866962045	1.6065800309578677	1.0883108517590483	0.752564768709849	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.14232431811941	-0.0	-0.33099207653020296	0.1890267866962045	0.0	1.0883108517590483	0.752564768709849	0.0	0.0	-1434.505661048863	-1637.7801677775267
1580000	-3325.2292531206394	-243.4696520576301	-3081.7596010630095	0.06622341676918171	0.11787535326271623	0.9691225522555393	-1.360108926271675	-0.30533110001002883	2.3295083725417083	-2.2557183490323713	1.319702257277928	0.8921719836101245	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9691225522555393	-0.0	-0.30533110001002883	0.0	-0.0	1.319702257277928	0.8921719836101245	0.0	0.0	-1443.829203825919	-1637.9303972370903
1590000	-3326.2717508625806	-247.94792132907548	-3078.323829533505	0.06796756168964456	0.12277377883252796	1.0464968512679955	0.09811048304521286	-0.28182380688377934	-2.113648997995183	1.1700355000653846	1.2156294051136975	0.8697860104349547	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0464968512679955	0.0	-0.28182380688377934	-0.0	0.0	1.2156294051136975	0.8697860104349547	0.0	0.0	-1444.823348257692	-1633.500481275813
1600000	-3324.673989816129	-273.54103294667914	-3051.13295686945	0.07752907047966033	0.1277942830293823	0.9317025409470121	-0.8977145891582752	-0.25184791937821915	3.595596948997357	0.11306914907515342	1.1666118496439566	0.8180340256759614	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9317025409470121	-0.0	-0.25184791937821915	0.0	0.0	1.1666118496439566	0.8180340256759614	0.0	0.0	-1430.7299025033271	-1620.4030543661231
1610000	-3318.3296589997963	-240.97062742001253	-3077.3590315797837	0.06171804127516187	0.11971834724065844	0.9828214160811183	-1.2057791276006071	-0.3730884047880457	0.19500169795430822	1.3248927268965185	1.0845861628870253	0.7398070973088265	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.9828214160811183	-0.0	-0.3730884047880457	0.19500169795430822	0.0	1.0845861628870253	0.7398070973088265	0.0	0.0	-1450.8176079275543	-1626.5414236522295
1620000	-3313.8480896033775	-245.9150617999006	-3067.9330278034768	0.06589077029140585	0.12131043988780162	1.0687870505415675	0.9995136142144195	-0.3087427578695585	1.3702756163272638	0.5014354045462963	1.2293065373940038	0.9051457382717252	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0687870505415675	0.0	-0.3087427578695585	0.0	0.0	1.2293065373940038	0.9051457382717252	0.0	0.0	-1440.8938822067405	-1627.0391455967363
1630000	-3330.4427974043297	-292.64784694612683	-3037.794950458203	0.08095154565850919	0.1392546087107571	1.1115514060386213	-1.0068904409116866	-0.37891227653933723	0.14566708469576206	1.795433273125653	1.1246221903256912	0.9190570813310764	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1115514060386213	-0.0	-0.37891227653933723	0.14566708469576206	0.0	1.1246221903256912	0.9190570813310764	0.0	0.0	-1430.4771185039704	-1607.3178319542324
1640000	-3336.878087303088	-259.95852728272496	-3076.919560020363	0.07865929878711242	0.11801477243180028	1.1910889017766457	0.5292567243865247	-0.30549196490600644	0.23880389113928807	-0.20936433471053603	1.2046607058558483	0.8418873373251682	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.1910889017766457	0.0	-0.30549196490600644	0.23880389113928807	-0.0	1.2046607058558483	0.8418873373251682	0.0	0.0	-1436.289315396819	-1640.630244623544
1650000	-3323.9322186974737	-257.4572174827066	-3066.475001214767	0.0718056185799577	0.1208930038574309	0.9652003996783539	3.5864773193811663	-0.3476651705018175	0.9480188656865227	1.983927290696447	1.3017789342228165	0.84110177347456	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9652003996783539	0.0	-0.3476651705018175	0.0	0.0	1.3017789342228165	0.84110177347456	0.0	0.0	-1437.3479062388058	-1629.1270949759614
1660000	-3317.9435104258814	-232.66348460810448	-3085.2800258177767	0.06754023567532227	0.10684924008890696	1.2372505653362253	0.037985573924458366	-0.33637420393959583	0.19336854899018743	0.7489085364661208	1.3187984134605333	0.8753804110155238	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	1.2372505653362253	0.0	-0.33637420393959583	0.19336854899018743	0.0	1.3187984134605333	0.8753804110155238	0.0	0.0	-1441.18786622696	-1644.0921595908164
1670000	-3327.6133939218503	-260.1599793190201	-3067.45341460283	0.07481444043328411	0.12124536224331149	1.0270100170294738	-0.8505374865589338	-0.2846576964389643	0.08785390963492704	-0.6458207827388105	1.0897512813282062	0.8673023827470813	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	1.0270100170294738	-0.0	-0.2846576964389643	0.0	-0.0	1.0897512813282062	0.8673023827470813	0.0	0.0	-1423.5278287470237	-1643.925585855806
1680000	-3329.9511720935407	-261.52405067999536	-3068.427121413545	0.07324136869593804	0.12761192805506594	0.8440690590005959	-1.1834499705150143	-0.2742149430637827	-1.5736544459805697	0.7049128557451466	1.2147288597132375	0.8295399661498791	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8440690590005959	-0.0	-0.2742149430637827	-0.0	0.0	1.2147288597132375	0.8295399661498791	0.0	0.0	-1435.4339582788132	-1632.993163134732
