treeId,type,length
0,treelength,1016.4974692336128
0,internal,187.10075800235495
0,external,829.3967112312579
0,backbone,71.70009718277686
100000,treelength,1079.4668345734126
100000,internal,429.76028250257724
100000,external,649.7065520708353
100000,backbone,221.17945481046505
200000,treelength,1053.3013260961152
200000,internal,432.6685633479397
200000,external,620.6327627481754
200000,backbone,187.9839387651045
300000,treelength,1053.6924179997586
300000,internal,424.75834759424936
300000,external,628.9340704055091
300000,backbone,214.95504689621515
400000,treelength,1087.8952364363392
400000,internal,440.2344065927086
400000,external,647.6608298436307
400000,backbone,194.69413990676017
500000,treelength,996.9286859543971
500000,internal,380.14697593914514
500000,external,616.781710015252
500000,backbone,171.5759761765093
600000,treelength,1089.8766844549518
600000,internal,436.3438471670861
600000,external,653.5328372878656
600000,backbone,204.58991266142607
700000,treelength,1046.588720081424
700000,internal,404.7522831756487
700000,external,641.8364369057755
700000,backbone,187.14496268947704
800000,treelength,1066.6852435293858
800000,internal,417.76133307345094
800000,external,648.9239104559348
800000,backbone,195.0677906773036
900000,treelength,977.5122356659568
900000,internal,389.0098092558969
900000,external,588.5024264100599
900000,backbone,197.25776655440325
1000000,treelength,1026.2237550900138
1000000,internal,436.4603157321555
1000000,external,589.7634393578584
1000000,backbone,209.51454471157263
1100000,treelength,1024.4008881136313
1100000,internal,420.3674403330382
1100000,external,604.0334477805931
1100000,backbone,206.57258418614202
1200000,treelength,1110.2199953454704
1200000,internal,494.00518229136054
1200000,external,616.2148130541099
1200000,backbone,258.09798361062263
1300000,treelength,1044.015668258453
1300000,internal,440.2739122399568
1300000,external,603.7417560184962
1300000,backbone,211.11129025457706
1400000,treelength,1042.159016689199
1400000,internal,400.29016894656763
1400000,external,641.8688477426314
1400000,backbone,213.30440126431535
1500000,treelength,1059.1226312991041
1500000,internal,414.5083605177002
1500000,external,644.6142707814039
1500000,backbone,182.30752451892968
1600000,treelength,1033.4365370626676
1600000,internal,432.1337237178224
1600000,external,601.3028133448453
1600000,backbone,193.6662315440519
1700000,treelength,1101.3326587991437
1700000,internal,462.03009723889176
1700000,external,639.3025615602519
1700000,backbone,223.4306553562481
1800000,treelength,1089.099249171007
1800000,internal,423.42309279619394
1800000,external,665.676156374813
1800000,backbone,200.3598801042935
1900000,treelength,1087.7229688733848
1900000,internal,414.60832431218824
1900000,external,673.1146445611965
1900000,backbone,192.92802297657383
2000000,treelength,1026.2661572994607
2000000,internal,426.9635005943947
2000000,external,599.302656705066
2000000,backbone,221.93883391653748
2100000,treelength,1078.9006575501035
2100000,internal,400.09499444625067
2100000,external,678.8056631038528
2100000,backbone,188.25052902436772
2200000,treelength,1048.8483564174808
2200000,internal,433.3112790278489
2200000,external,615.5370773896319
2200000,backbone,180.0343637502381
2300000,treelength,985.0461166465927
2300000,internal,391.4604133473846
2300000,external,593.5857032992081
2300000,backbone,188.796278816427
2400000,treelength,1048.526537877446
2400000,internal,419.43136621113814
2400000,external,629.0951716663078
2400000,backbone,213.69995801967434
2500000,treelength,992.1572735561582
2500000,internal,409.099784353628
2500000,external,583.0574892025302
2500000,backbone,184.69050059306477
2600000,treelength,1126.736160556524
2600000,internal,435.05650374941376
2600000,external,691.6796568071103
2600000,backbone,224.5060356904345
2700000,treelength,1132.7499618554396
2700000,internal,500.5483259071205
2700000,external,632.201635948319
2700000,backbone,235.45648311397971
2800000,treelength,1043.858296597639
2800000,internal,417.7263605653231
2800000,external,626.131936032316
2800000,backbone,201.870751493771
2900000,treelength,1085.7473223401512
2900000,internal,423.6083812085386
2900000,external,662.1389411316126
2900000,backbone,199.38669861062894
3000000,treelength,1107.3414117568761
3000000,internal,449.56479172800067
3000000,external,657.7766200288754
3000000,backbone,244.09919217643642
3100000,treelength,1037.7745181201049
3100000,internal,458.1279819518437
3100000,external,579.6465361682613
3100000,backbone,227.99375465983655
3200000,treelength,1053.0619065922626
3200000,internal,448.2165044458417
3200000,external,604.845402146421
3200000,backbone,223.94573049897295
3300000,treelength,1037.8356049136437
3300000,internal,378.50777737234284
3300000,external,659.327827541301
3300000,backbone,172.58811507090928
3400000,treelength,1025.878157182204
3400000,internal,397.52118841791554
3400000,external,628.3569687642884
3400000,backbone,204.20626051778015
3500000,treelength,1022.0980995592467
3500000,internal,433.52384449893987
3500000,external,588.5742550603069
3500000,backbone,198.31285370717634
3600000,treelength,1056.0186659333306
3600000,internal,441.99831874234394
3600000,external,614.0203471909866
3600000,backbone,200.2974247726179
3700000,treelength,1076.4055681820778
3700000,internal,447.51880171403155
3700000,external,628.8867664680462
3700000,backbone,207.03232187332833
3800000,treelength,1086.4093084159808
3800000,internal,439.18497497466734
3800000,external,647.2243334413135
3800000,backbone,212.93890542365648
3900000,treelength,1141.5165049734435
3900000,internal,472.16821969904373
3900000,external,669.3482852743998
3900000,backbone,209.85386859264216
4000000,treelength,1030.6622538834542
4000000,internal,414.5260689782455
4000000,external,616.1361849052087
4000000,backbone,203.3556482464096
4100000,treelength,1031.4154212315539
4100000,internal,421.07868275481724
4100000,external,610.3367384767366
4100000,backbone,199.2902638651439
4200000,treelength,986.8149792078568
4200000,internal,412.52877417944677
4200000,external,574.2862050284101
4200000,backbone,191.3329311994893
4300000,treelength,1030.1101181975034
4300000,internal,415.8507471727092
4300000,external,614.2593710247942
4300000,backbone,226.80023883789792
4400000,treelength,1013.308551033201
4400000,internal,411.25591742849696
4400000,external,602.052633604704
4400000,backbone,220.97510360786464
4500000,treelength,1099.178463394753
4500000,internal,429.47188561840903
4500000,external,669.7065777763439
4500000,backbone,196.6287168557123
