state	Tree Length	tMRCA	External/Internal ratio	FuLiD
45	1099.178463394753	9.944058970619935	1.559372336589656	-13.142105287953381
46	1088.5369327478365	12.932049029437092	1.4600261392783456	-12.688209498802742
47	1131.1406285467629	17.633452466692034	1.4357415857847262	-12.594936404155051
48	1030.5691188258606	10.128229764574531	1.3108351639893443	-11.91225492036745
49	1045.4128315830735	10.019028290670278	1.4287697829337174	-12.515970590785845
50	1026.0661076940962	9.935047189817539	1.4816549202522487	-12.753193629495811
51	1022.1086743430377	11.080569674064968	1.4560285134486057	-12.6317680535655
52	997.1211954782002	10.076067225800585	1.4414469989158678	-12.547640684221944
53	1008.6205415991324	9.814647316876616	1.3847675048251837	-12.279333520462338
54	1073.772946179655	10.264552367228259	1.5103936464295498	-12.911646184262212
55	1050.7987874136743	10.234307864998904	1.4982637058700201	-12.84370841169904
56	1118.530915521593	11.63938085758889	1.5819388609242249	-13.249558956629322
57	1037.3215047517672	10.528682244945031	1.44364408410863	-12.582324668705649
58	1091.2224116534703	12.37261855268848	1.4074341492909213	-12.437456780298348
59	1051.291576048597	10.486589894507523	1.6843000375165214	-13.630444501583955
60	1094.954135471932	11.589766340188431	1.4987741414029536	-12.870665805920446
61	1046.6822351941164	10.035196104332847	1.3911948383011634	-12.333315010003158
62	1015.9479279504362	9.989096868768565	1.5756515294882203	-13.163252209282934
63	1074.4451273963807	10.266660614147732	1.553616856083238	-13.103362213485042
64	1078.7226794368703	10.629589461175597	1.482956513346943	-12.789464249443881
65	1072.5289217913514	10.532560805996923	1.5590432584416485	-13.125837159723018
66	1032.9619909063786	11.562754335177642	1.5179023692363112	-12.921635595399296
67	1059.7770712541826	13.2994290153821	1.5386413539012649	-13.029426971597204
68	1102.908399563748	10.884727852722323	1.570969080417286	-13.194203587252764
69	1082.868620039704	10.977044642202657	1.5720373870437852	-13.187720869408837
70	1078.5964193624704	10.253589100880664	1.2446936584552675	-11.576020126308409
71	1109.3791835735105	12.0596602554461	1.3007616286629076	-11.899465426957988
72	1009.5022957966055	9.847743069357476	1.3200208562679807	-11.948751838586379
73	1012.2556356924013	11.328090780691616	1.2719114283963158	-11.692066497321619
74	1009.4667426445178	11.586231859659721	1.4109386242592423	-12.408630014823297
75	1071.8854327568724	10.228111494245482	1.5410951360386371	-13.047152719990349
76	990.2147699830987	9.84706586792648	1.4571152900556679	-12.617119878252295
77	1068.2110473906912	10.032595773984896	1.5431662606566985	-13.054155142468204
78	980.1737943667429	9.28529695328362	1.5328546184628726	-12.954484308426863
79	1019.9288816635765	10.010384598216389	1.5097920794173463	-12.877359219563449
80	1003.3598087209687	10.841788048657092	1.4942267724858873	-12.796679949500419
81	925.2597416354229	11.842830397233278	1.4701974508087334	-12.6337433477982
82	1011.2311863260777	15.65766601355249	1.4925340811252994	-12.793903978223591
83	1047.5647449875898	10.479037811329711	1.535884409901157	-13.010145661345181
84	1031.4483330023452	11.811959151218165	1.4419622295148053	-12.5709053881769
85	1050.354913941154	10.420592025637497	1.7181041536416333	-13.761208319669116
86	1062.5152444306154	10.00880766999259	1.606218685628629	-13.320708143817471
87	1033.6931281095249	10.179064008818841	1.390253669846217	-12.321280900582739
88	1060.6095267642027	10.143594527856568	1.5107614576370902	-12.905855000878244
89	1052.3429887621667	9.927461098553412	1.7799208108720594	-13.994379222018795
90	1070.0999984979073	11.024824013283625	1.409059198111423	-12.434170533884796
91	1275.7842259188858	126.33199202047174	1.0005132326119468	-10.105229071967035
92	1083.451228593187	9.620679254009124	1.48746124520992	-12.812756224674931
93	1048.9449302794733	25.0056506765172	1.2895343189224262	-11.808216302512912
94	979.8938485001535	10.329400492024941	1.273292395823357	-11.680724162145001
95	1056.070177204636	10.487054971622912	1.432206414592381	-12.538489275042437
96	1051.0484979434423	11.331195181033394	1.2789979047876936	-11.752093778324806
97	1045.242736166948	9.912793880397393	1.541393197655671	-13.032997136397043
98	1089.5071604863133	10.01724881000271	1.621253993507624	-13.398727325591652
99	1065.4202726593944	9.887208504954549	1.4844621041258073	-12.788998633164638
100	1099.6833646497555	11.274773906922574	1.3461723195554067	-12.133720145727805
101	1021.0432948071034	10.027798969029027	1.6385504792506662	-13.42847943257179
102	1029.246679739623	10.187974535428937	1.5222053398884992	-12.938578451203327
103	993.7926715272254	10.695383067576705	1.6885312891030688	-13.6097869738094
104	1061.5250976011907	9.975107344863654	1.5513491958826922	-13.086083906885312
105	1127.2101993965266	9.995335499838456	1.4559390032856447	-12.689013124287623
106	1025.0083589255692	10.718946146808786	1.3697430550383298	-12.213729132726721
107	1035.245423551043	10.93538696966324	1.3610954939238815	-12.175808801225472
108	1068.9341136022058	10.254470590627061	1.4948181777293288	-12.838371263346353
109	1035.9820607492095	11.796251370638108	1.5652130147008712	-13.130958690229429
110	1091.0763462278715	10.303037989212015	1.4791323159333631	-12.77853328132932
111	998.0319857845757	11.325341272384419	1.3554338708772227	-12.125255693576413
112	1042.1972287136464	11.003114524150874	1.4599260710326496	-12.661905887589821
113	1088.821607101725	12.632463879488123	1.4359603822619675	-12.574325508385087
114	1098.267844765006	11.707297634444643	1.5778314311065065	-13.221087358351523
115	1033.5754160815695	11.25880382149018	1.358630266671509	-12.16232388343432
116	1100.432518804683	9.560181560988365	1.4736665033962677	-12.75819535273635
117	1069.2686086678978	10.346062964054582	1.3749625786539748	-12.264637879888975
118	1048.44645002883	12.645971473502204	1.443044420217323	-12.585888654503853
119	1052.6436114317094	10.132260902610422	1.4534163279347416	-12.637333970504358
120	1099.4815672030163	11.389598543852198	1.4734661420463129	-12.756763216697836
121	1018.0392995560192	10.005780905312903	1.3594187267306717	-12.157408744762611
122	1084.1022389419652	10.343670398628591	1.5068823515792253	-12.901531204454539
123	1012.4438435190332	10.020236884234262	1.4224405363011379	-12.46615429993005
124	1044.5292683103294	13.676986195115118	1.3517391705214261	-12.133260085880229
125	1055.3692098538397	9.794976259567026	1.5372966027003314	-13.020947017290649
126	1040.2475682092897	11.567670544618593	1.526536715741027	-12.96445513512814
127	1011.660156478601	10.587805189793103	1.4512576289826045	-12.603004540322106
128	1039.1380438857373	10.045393513696943	1.3204751715156196	-11.96793621751933
129	1043.5165819564263	11.200549919768111	1.5179611880203232	-12.928198325115325
130	1022.4853111750394	16.483130733435484	1.2822313848656213	-11.75415861833751
131	1051.0306626273	12.182473558686333	1.3656290069112196	-12.207618697018978
132	1092.0111999465769	10.12738979222598	1.3729254472875088	-12.266314016619672
133	1053.1629005972982	9.799402170655586	1.4274855206702985	-12.51418568385113
134	1106.764062497684	17.20079692146554	1.3312606493913666	-12.059781108479894
135	1068.1576513773512	10.885903706215693	1.4824251179394572	-12.781163795073695
136	1073.7343490374346	17.916360823554243	1.3683550436419483	-12.233684214182192
137	1076.0376146723618	9.663738133026845	1.6469001773173346	-13.495940327673758
138	1010.1025452239367	10.460028875143117	1.2860024879431946	-11.76761217717486
139	1026.8537149356882	10.334735947549149	1.463077059014118	-12.667602022364353
140	1122.987855459101	9.76443926180427	1.561761116265069	-13.165170054118397
141	1086.689613173858	9.787237200110527	1.5506856958212742	-13.097452806945839
142	1064.6505345480227	11.69537227614105	1.3366486368595798	-12.066312009147683
143	1086.860588551521	9.582553369555873	1.3689067882829058	-12.243353833244932
144	1067.9409463110708	10.235905256881695	1.4478836191215627	-12.619778221674943
145	1053.465446368553	10.076553736455997	1.4611318539473983	-12.674028867653943
146	1024.8371936139804	9.92487015052274	1.6362147400464968	-13.421391755031168
147	1014.3578481137583	9.895421434637756	1.637440878179751	-13.419661113149258
148	1054.0522017945736	10.505800106103562	1.4945187380655216	-12.828550927779018
149	1017.2199493592811	10.107359778846668	1.4373117841818668	-12.540317615418527
150	1050.3281142552398	9.701370773510925	1.3626778155206976	-12.192263301450645
151	1088.5100208118627	9.769318374869394	1.5719103744712537	-13.190331188213937
152	1103.6681776871253	20.94463993626198	1.4767322727653716	-12.774115001385494
153	1181.2082656043067	10.778891890869982	1.5131634494058326	-12.979122303214206
154	1062.2100655545237	10.310749264484052	1.6384203208100594	-13.453352836299931
155	1069.0074008136655	9.781564301442861	1.419898512848456	-12.486330034993486
156	1093.0101630765494	9.883006087556158	1.576341208892116	-13.211817875593031
157	971.204591550081	10.090381429852862	1.3837019343470458	-12.250824153647539
158	1095.175077774519	9.52810833347724	1.4916869411887987	-12.838453097561407
159	1103.9004961286096	11.858186726865773	1.4086520217782206	-12.449976163902265
160	1062.0223060746755	10.166927888253086	1.5113177511535494	-12.909164845154768
161	1145.0757655273542	10.539114288366411	1.4532221398815608	-12.68499821903423
162	1019.1345450329914	10.51150775089787	1.4123862306709105	-12.421468392961726
163	1046.1887946316424	11.399854568780018	1.336205314183596	-12.054043047855975
164	1097.3820053074455	10.770261086946249	1.595925523642107	-13.29740787640125
165	1054.7785341427639	12.036571721340577	1.387718635968491	-12.320560233290585
166	1066.9978346670014	9.975611997131207	1.5549851389126061	-13.10506279106114
167	1042.930143512617	10.841845287719359	1.5447580147975397	-13.046364348187065
168	1111.7846111595513	10.530209812332686	1.5283923793731053	-13.012823025708576
169	1063.947026026365	13.535340012569467	1.4098137658341061	-12.434504092680111
170	1110.0979763020637	17.09785285813028	1.3843496277377054	-12.332864028900868
171	1057.631242288669	10.02349800162772	1.4446251551177054	-12.598591698071838
172	1114.360263808367	10.697350194009477	1.4876896322436208	-12.830230778206417
173	1146.2667424985689	10.55580683931493	1.5697224831207082	-13.211544866174329
174	1006.0941113694003	11.300569066020476	1.4883270672899582	-12.771508989616812
175	1030.889146285648	9.657176021547766	1.5123707987965629	-12.895617966234882
176	1037.9805063140618	10.17020479636868	1.3449658410490304	-12.094813349295553
177	1138.2849805112592	11.024356493536523	1.6590649181883819	-13.579505665353429
178	1047.8409025631179	11.352932775990258	1.2886514242378149	-11.802849421883472
179	1074.673055313227	10.242670268413113	1.5949667090766184	-13.280574782368472
180	1047.8300840771028	17.005347824819765	1.497743691291478	-12.839620818247981
181	1036.629197871444	10.27127064303216	1.7410552531352528	-13.839842877418446
182	1061.6617520192551	9.780060818937093	1.5431801640359606	-13.05045488016619
183	1171.7368855475981	68.77909940615407	1.2498946875936652	-11.648215958248251
184	1081.7592513959785	9.720286996008621	1.7021372758726343	-13.718489800019658
185	1069.0143694203234	14.294025683498084	1.3547815901584503	-12.162120651610875
186	1073.2089310792321	10.025691930399967	1.31293388409584	-11.946308149975803
187	1094.9187426518235	10.559392985705047	1.553677171539595	-13.115028233833868
188	1055.8541101271626	16.023160928273008	1.507175461506281	-12.886969278435883
189	1117.6936914877078	10.767158434568021	1.5684050874024131	-13.191094049233687
190	1117.7100432472218	9.964509809072363	1.5842679516061047	-13.259046598202936
191	1006.0338053125289	11.256193087573935	1.4507928779977544	-12.5973580170135
192	1038.8967625756113	10.840858437804672	1.487798288290909	-12.789026514167304
193	1041.1120076526377	14.096559869686985	1.3811173600851259	-12.28002241464564
194	1062.4777739880803	10.201463422870473	1.4420614260452815	-12.589121763593393
195	1098.8829189858427	13.116604934069446	1.4886157468366492	-12.826362476575275
196	1026.5450102485443	11.083286118797226	1.4529985318945193	-12.620181997364169
197	1047.247436256086	10.217724443065183	1.5107886237456332	-12.89823978938393
198	1062.1778668327402	9.885009191489633	1.5015066937055592	-12.864957441559582
199	1057.5012840687298	10.008063221370136	1.4686807466107776	-12.711551047852764
200	1012.7457745706531	10.023817706228852	1.5481451267775073	-13.042618037504438
201	1066.4198646122225	9.682537309419097	1.501127623203912	-12.865642825778608
202	987.7123017570586	10.822702484954446	1.2882345954679961	-11.766583251130163
203	1004.2633005004295	10.325032634168213	1.5197325276933134	-12.912045798684249
204	1012.5652906564744	9.720400405879987	1.370759333379594	-12.21157451227143
205	1057.0289277400404	11.991361466638487	1.4070343149039415	-12.417101600486717
206	1053.3553302487978	10.733615785915463	1.4399941721130405	-12.57416928294206
207	1089.97172794764	9.732096881991714	1.4501551771329313	-12.642471619865779
208	1080.3138600919165	10.147285382020991	1.4723243092919858	-12.74117294633887
209	1025.2555360463239	11.615450450141449	1.359492653185652	-12.16196306677314
210	1072.748136914055	10.18277509844794	1.484008354441734	-12.791005980070821
211	1097.006580760294	9.734245871161638	1.7048483080427252	-13.737842752892522
212	1012.5118431867611	15.228897553754937	1.3671156630784496	-12.193169564382185
213	1073.790119814842	10.013808795932498	1.2912477969049105	-11.830485353011456
214	1095.3445914422769	12.167353522126668	1.5264308153271087	-12.995309170823145
215	1059.2236822839488	10.122884288258344	1.4259012039275971	-12.50994643997025
216	1107.85034171155	25.44873460798479	1.2127299739915347	-11.407323739154288
217	1042.6845597916408	12.01975816769463	1.4240053249700881	-12.491477143400989
218	1073.6081490095057	10.230232385308373	1.4933160204361933	-12.834129279321951
219	1146.9650483203163	10.257902873202923	1.432813484012021	-12.588587285709655
220	1039.111951823332	10.135019730090645	1.4719468174657144	-12.716120773296971
221	1094.6262990724017	21.91530303740255	1.1838739469861244	-11.231493465371058
222	1039.1756618771112	9.963578812944581	1.5365236262601523	-13.007969098094147
223	1065.6159184704022	9.855518593741962	1.4929288412847286	-12.827887354621122
224	1050.6760316590157	12.024724667780925	1.4818869644504975	-12.768762018196933
225	1007.9821409200138	9.705138691340716	1.4356780884521312	-12.526922597614078
226	1086.9274217198185	23.7838041985099	1.4032933486126484	-12.414884081828742
227	1067.1285373340702	10.741924327836884	1.5464989079993476	-13.068135314011304
228	1036.311751300841	9.331600179481992	1.4600774582039464	-12.659180042086415
229	1019.8431224131591	10.752824525961312	1.6383219331330436	-13.426780925497955
230	1030.623639917316	10.263499954970097	1.6023044700870304	-13.285050512241982
231	1013.2790630639115	11.210610217829537	1.512502425899801	-12.88540698100406
232	1059.6122058836377	21.58092332162237	1.3150210618334652	-11.950236677239499
233	1054.9544806452934	12.131084970990843	1.4258641372726333	-12.507384816277266
234	1003.0324955808521	11.157602611819286	1.3780219116944739	-12.242323686973972
235	1043.1509398596952	11.094671824345523	1.5460271717523004	-13.052047427242325
236	1057.804011189708	10.365614767146777	1.3240112111318858	-11.99666056136073
237	1115.9832427734889	45.24329731921689	1.3562492603528469	-12.193612541527973
238	1073.7316759274559	17.642010400916384	1.3886336730446522	-12.335405043302929
239	1003.5232399606474	10.305958179948853	1.573012031458699	-13.144025104724266
240	1059.392245433201	10.3747117089518	1.3842022916632202	-12.305579864997984
241	1111.7950698520979	14.974761614840157	1.402858778975037	-12.425537228725991
242	993.8403564254079	15.086773137716214	1.4514697428243128	-12.59292586043774
243	1042.1959607700742	10.156222974116512	1.5475906492021418	-13.058307140722828
244	1015.8688054057236	10.030029079095312	1.4490889821778001	-12.595344015004907
245	1080.7600418254003	10.621821253406809	1.757626859624738	-13.929288678537473
246	1044.8121538488863	10.063051161469103	1.4345797779847012	-12.543474896983382
247	1089.0868620737015	10.090134237031554	1.6817895398938578	-13.643021802635003
248	1159.8751725006246	20.107284114350374	1.2544448681816625	-11.668647694596318
249	1063.6010919229002	10.54622661862945	1.4149895916329311	-12.459541244248557
250	1071.3515580289954	10.799683070609019	1.5796127152096595	-13.21357935232469
251	1075.9523540484179	10.376008177514453	1.4820103126838469	-12.783582053399181
252	1066.4454344694966	11.424845158496066	1.3508205681876375	-12.140453957360991
253	1098.0077741776997	9.596844539538992	1.4012421430235875	-12.410553670847047
254	1077.4326803179379	13.305238191774734	1.4856396913587442	-12.801094281826963
255	1067.282095604415	9.663705069253254	1.5569684197543479	-13.11383841559978
256	1043.905390045548	9.943687931704645	1.4731197145668826	-12.724356309060292
257	996.0287311716222	9.653947528018492	1.3961204880653768	-12.327877760931537
258	994.2870266722442	10.306608554719375	1.3399524708717123	-12.04357303929974
259	1048.470882031141	10.289303131704319	1.5091913812934896	-12.891769401431178
260	1109.321820996901	12.434595388379023	1.3225624000058158	-12.015383581933131
261	1086.2590438213501	10.249750924391334	1.4491587440282567	-12.63577505088791
262	1042.9336486249442	9.92409814776309	1.4421905300807565	-12.578672516648503
263	1063.3828617172271	10.612143657463841	1.471822334557145	-12.729470763344308
264	992.0480198640689	10.742784931766453	1.4556850576525588	-12.611585941969416
265	1040.388191408074	10.80124184936008	1.3822093603172487	-12.285068767956407
266	1045.1216867430498	10.657544144230151	1.4518795830236684	-12.625789138001013
267	1089.9034132965535	10.207081883792759	1.5651458264943376	-13.161989010824621
268	1068.6323227013602	11.413854646920035	1.392339927751443	-12.35106929512767
269	1045.7816624359596	10.549676216547141	1.4535650515542018	-12.634109601848643
270	1027.4012396878866	10.14806351515913	1.4964733874829683	-12.821729734893104
271	1070.9303986294544	9.574142727699549	1.53421349800602	-13.016289422702451
272	1012.5516340221179	10.207419817119023	1.4588137768316782	-12.639025833904702
273	1039.8281254276167	11.525571306216463	1.226643599813516	-11.453755012355128
274	1074.4850834514277	9.763885008822518	1.4688836639065181	-12.721981015634245
275	1083.6197773298043	10.211138021555211	1.5166332329891816	-12.945144508171243
276	1075.2583914166285	9.87227367180053	1.4952841697428731	-12.844023208583476
277	1127.6276217743232	10.763136278587904	1.54224489748932	-13.082361702457108
278	1063.7745945369154	12.039045741287723	1.373687367086006	-12.255265519690724
279	1101.9918406416762	12.974769791977709	1.6781535501170277	-13.635979940435655
280	1139.7113736042436	11.080637345695928	1.4446427346813306	-12.641674737110074
281	1092.3051345322629	12.75235136299728	1.568088739125593	-13.176004431399791
282	1021.9097321705156	10.088390241773684	1.4662608344413597	-12.679473317311052
283	1054.1500647766486	10.753101974192704	1.3249774309577016	-11.999770807256002
284	1058.266694831981	11.47475644013598	1.496198035812658	-12.838615714644762
285	1021.6725134439513	9.741238180973411	1.4672734785459969	-12.68404150388043
286	1069.6934070797515	10.801833417751933	1.339251379278379	-12.08248903542221
287	1125.6697044760597	37.58076110752196	1.5018401515932756	-12.90068917300831
288	1065.1626194580617	13.261661520594716	1.4675950929185309	-12.710809094726091
289	1106.1235148214828	16.504071781656826	1.4356834005554906	-12.5820411331051
290	1078.7131810279118	10.489733817964494	1.4434062207439042	-12.604424876061106
291	1068.079831848727	10.751277525970245	1.4378155465848386	-12.571989530343052
292	1038.8845409203827	11.76249649843551	1.4082143347642009	-12.412651510441089
293	1042.9200846518142	10.014787025003486	1.5316038069722986	-12.988495431716427
294	1012.8390126604719	10.20868461293207	1.542749959255295	-13.019113407618375
295	1018.1958726298966	12.447259576657563	1.3124416167672674	-11.913783280423239
296	998.2995723299102	10.3608465310529	1.3682671781957039	-12.190473547979572
297	1043.9788858684035	10.227498087290385	1.4326645812699277	-12.533833193462637
298	1029.607955836731	9.725719642434218	1.4220003984869483	-12.474235174906275
299	1024.1738833627269	10.297292808222432	1.5109183486190245	-12.885020768714202
300	934.2145094816881	10.419530475166674	1.4971574450833562	-12.763362344282426
301	1047.5305239983245	10.81014798930915	1.3386220918713625	-12.067316467208705
302	1048.9399193967918	10.813797387864467	1.4876849138858408	-12.79437885198147
303	1060.9651366166918	11.466624868274089	1.471778027736886	-12.72790430401638
304	1104.8660024146752	10.127617126743525	1.4000986453530895	-12.40842812692106
305	1118.371485476968	9.829288528788247	1.490243876413676	-12.844022581678885
306	1129.1415425382413	12.089219270893004	1.5415598611021695	-13.080126501687742
307	991.0103085309644	10.81719041262163	1.4414291819279113	-12.543710498249945
308	1088.4240680477108	10.42302987334268	1.3645281820673538	-12.221966110461718
309	1082.371462527612	11.187560322564076	1.4891540199437372	-12.819927790610462
310	1018.1535076606542	9.77904629178035	1.3706919806033124	-12.214523646161767
311	1093.7705006368315	13.506201417754333	1.4293101603720368	-12.545021701168917
312	1004.2718220549816	10.806736062672428	1.306433559911474	-11.873866729915209
313	955.7449773755084	9.942760875736534	1.6627860495414886	-13.481373807383509
314	1089.3151530539678	9.799750638669781	1.5384284086305484	-13.04514830437623
315	1041.6469081506452	10.926958002693608	1.315514346039765	-11.943154767797191
316	1021.8640640182218	10.43235863129493	1.5070394851749187	-12.866162627860945
317	980.6424603180596	12.1483272028999	1.2366768766345884	-11.477718179294621
318	1078.9753197494495	10.9227130421271	1.4925732795717321	-12.833707542819095
319	1139.0744068631998	16.942947716288817	1.419846510283114	-12.522097011173662
320	1025.0610994355825	10.103014859921242	1.4494943794174422	-12.602784137203304
321	1062.356951177983	10.455351289467453	1.4081092691081147	-12.425300452048111
322	1008.8374267324484	10.32568505708373	1.4932982460593198	-12.795892645986182
323	1033.8103931884311	17.013547495018408	1.4545038010810964	-12.631562211227127
324	1063.9086915002188	9.663559371531733	1.5670575248191247	-13.15549364203976
325	1116.7497511932197	9.532336998520123	1.789340757762539	-14.067299916651443
326	1008.9099757859855	9.78289871069764	1.420774188729339	-12.455973541067422
327	1066.3765982728155	11.024042312218011	1.5216944382684874	-12.958125091684694
328	1028.8272018923735	10.09867775086479	1.4025598405593755	-12.379164149442124
329	1062.6519948005491	10.534212504145446	1.5352130858496984	-13.015977739318833
330	1038.9304719956808	9.856517758784019	1.5488518381114933	-13.06184951638502
331	1014.6490505459442	9.921058331335058	1.4297058278819645	-12.502417274987888
332	991.0995683788667	10.194850094649084	1.4235415362597643	-12.458308585182783
333	978.7520562705565	10.290685365080114	1.4943892557229288	-12.781538365438466
334	1113.2938143073843	9.918150353975502	1.5742236061927404	-13.213771572795206
335	1134.6601537195152	11.02297703626164	1.4593592279730176	-12.708831331093597
336	1031.3836678045036	9.66475251700033	1.6086519323887665	-13.312006332847673
337	1047.7733431747824	19.26613437074554	1.4674489986156254	-12.70025784514574
338	1093.133489304268	10.719882693579676	1.4301355908077096	-12.548658372506518
339	1100.5032501457883	14.23900952771626	1.3872133597362701	-12.342308611664357
340	1055.728555437703	9.920970768083986	1.1867186192651547	-11.229519355170357
341	1055.0840411583333	10.400458509435715	1.3777568774326225	-12.27097778545463
342	1071.5059321127487	10.276794811561876	1.2692998168387863	-11.709538711464193
343	1118.0292136471376	10.551179683660626	1.4626493395550146	-12.715921745155883
344	1040.7780601999066	10.384516758569822	1.4936139770947507	-12.816698302573963
345	1105.9804783520167	10.411712338055189	1.5717052483355773	-13.199031307219034
346	1066.0007066728663	11.271978645726687	1.610562467786733	-13.340864954509106
347	1101.681903024996	10.531705314410612	1.5147171949133782	-12.946342964080442
348	1063.408460430573	15.980034826160125	1.601468306244943	-13.301359921818362
349	1092.2895037293629	10.04624261233724	1.3861556028455686	-12.33281607094564
350	1043.160261426669	10.00137821942053	1.3721456755835666	-12.236163125948272
351	1074.1667250719313	10.042359865804904	1.4389273183823927	-12.58062640503743
352	1023.8905336478396	9.724466944140888	1.4763206252365284	-12.727304090705069
353	1041.4848322928694	9.98568193576223	1.4662224599426743	-12.690901495636357
354	1028.8459709893912	9.837694525863162	1.3565099065976098	-12.148829522857175
355	1053.273356835779	12.758336404401067	1.3509438911602676	-12.133987905758687
356	1070.516908052222	9.605076083856897	1.543705525154947	-13.057834429982286
357	1055.8030891256985	11.675725382185352	1.508227997114592	-12.891685743398984
358	1065.053897107024	13.5490211004919	1.38148971719633	-12.29510877510444
359	1033.3430903734422	10.156795684836741	1.348231780669116	-12.109011434872555
360	1086.873986116996	12.492204728971581	1.4329372647524479	-12.558807427352356
361	1055.129191764699	12.320820968553463	1.4310816767304768	-12.532567890793848
362	1082.1797652552689	10.57052893596577	1.4819619879038803	-12.786775627384628
363	1112.9867418026338	10.056981686792447	1.3647868626940816	-12.235690789806588
364	1061.9561412549854	23.711918143300387	1.450889743267175	-12.630667152778207
365	1022.2056799797082	10.00726145882855	1.4736312522361221	-12.713855802732965
366	1097.0224259260285	10.468405992670792	1.4140255235711938	-12.472688438134675
367	1032.553854928968	9.76056679536704	1.3703427220316848	-12.221084523388384
368	1046.390123467498	17.530041716677744	1.391890923072963	-12.336600611496523
369	979.776347430447	11.875557160494264	1.535609858847665	-12.966339210263339
370	1050.9208732828326	15.65999443706673	1.3545815636844925	-12.151332232301758
371	1051.7903640190198	9.66990191897139	1.6862092396120267	-13.638257382637867
372	1043.5270675320317	11.126946846538859	1.372739421037308	-12.239357971313218
373	1043.7782199174696	9.868367174997033	1.5369786638664336	-13.012721790602223
374	1067.1809145729808	20.68169724846276	1.3153712054770694	-11.956081214708256
375	1008.1718556512205	10.295496984730782	1.4395103638169808	-12.545285967907843
376	1051.827932254855	9.733727158547742	1.2848410719729737	-11.78431953484208
377	1047.416676993174	9.907263103618279	1.4359067560779177	-12.551304404846032
378	1103.241884959165	10.097203087639821	1.4102650136330535	-12.457533297937676
379	1016.6910907794844	12.5484326326106	1.414624559932684	-12.43088915222063
380	1082.4786932514671	11.83067464770359	1.3403293054523657	-12.094743850838693
