treeId,type,length
50000,treelength,1322.2625626514375
50000,internal,285.7097850491563
50000,external,1036.5527776022811
50000,backbone,32.504292176772964
100000,treelength,1326.6606825934657
100000,internal,286.5697219072434
100000,external,1040.0909606862224
100000,backbone,31.849190730371035
150000,treelength,1320.2679980691055
150000,internal,284.04067683259757
150000,external,1036.2273212365078
150000,backbone,32.647852958782124
200000,treelength,1332.2359653298172
200000,internal,289.1286626345995
200000,external,1043.1073026952176
200000,backbone,32.007552941901906
250000,treelength,1340.5041252063957
250000,internal,282.2749623934103
250000,external,1058.2291628129854
250000,backbone,31.487642693619417
300000,treelength,1336.219994235876
300000,internal,290.3619309309435
300000,external,1045.8580633049323
300000,backbone,32.468181684855665
350000,treelength,1335.8892847690563
350000,internal,287.39968131770763
350000,external,1048.4896034513486
350000,backbone,31.91701957259421
400000,treelength,1322.1697279527925
400000,internal,289.05580494420735
400000,external,1033.1139230085853
400000,backbone,32.16578529864729
450000,treelength,1321.1603515571007
450000,internal,291.4992146220559
450000,external,1029.6611369350449
450000,backbone,32.55401788628021
500000,treelength,1330.0711538793953
500000,internal,290.7186682073158
500000,external,1039.3524856720794
500000,backbone,31.790191555685187
550000,treelength,1332.1434905343551
550000,internal,288.6704360701574
550000,external,1043.4730544641977
550000,backbone,32.40607277831263
600000,treelength,1330.1062499381553
600000,internal,287.52580584096626
600000,external,1042.580444097189
600000,backbone,32.38595909063694
650000,treelength,1323.89148605284
650000,internal,288.4436042800933
650000,external,1035.4478817727468
650000,backbone,32.40627778180359
700000,treelength,1327.4429802637942
700000,internal,284.46436295262265
700000,external,1042.9786173111715
700000,backbone,31.738922299978952
750000,treelength,1322.7324152232093
750000,internal,288.5465068537292
750000,external,1034.18590836948
750000,backbone,32.75993282752102
800000,treelength,1334.3859166789794
800000,internal,290.1928991702424
800000,external,1044.193017508737
800000,backbone,33.238020649724284
850000,treelength,1333.687342570708
850000,internal,285.766497044534
850000,external,1047.9208455261742
850000,backbone,33.11400802333451
900000,treelength,1339.093575184721
900000,internal,284.0917453394726
900000,external,1055.0018298452485
900000,backbone,32.629069978029854
950000,treelength,1332.8533993076642
950000,internal,291.5671563607329
950000,external,1041.2862429469312
950000,backbone,33.01953022216972
1000000,treelength,1344.3134663689375
1000000,internal,283.0059135304528
1000000,external,1061.3075528384848
1000000,backbone,33.97483936801406
1050000,treelength,1332.9879288712182
1050000,internal,286.546967185499
1050000,external,1046.4409616857192
1050000,backbone,32.271571441854505
1100000,treelength,1337.756452362819
1100000,internal,282.49338845138135
1100000,external,1055.2630639114375
1100000,backbone,32.771389412765956
1150000,treelength,1333.5346008476736
1150000,internal,285.6590818863306
1150000,external,1047.875518961343
1150000,backbone,33.18266879502428
1200000,treelength,1318.5584091045132
1200000,internal,286.19056604009194
1200000,external,1032.3678430644213
1200000,backbone,32.68885566677131
1250000,treelength,1322.1010581742935
1250000,internal,287.63712807130196
1250000,external,1034.4639301029915
1250000,backbone,32.8053025090113
1300000,treelength,1323.4968338137867
1300000,internal,283.4832565492059
1300000,external,1040.0135772645808
1300000,backbone,32.65755438214492
1350000,treelength,1340.4315116348669
1350000,internal,283.30331707892736
1350000,external,1057.1281945559394
1350000,backbone,32.6428769763497
1400000,treelength,1317.2282698741274
1400000,internal,283.7383501846466
1400000,external,1033.4899196894808
1400000,backbone,33.262868552452254
1450000,treelength,1316.7129208972806
1450000,internal,282.7907098340237
1450000,external,1033.922211063257
1450000,backbone,32.639804171470836
1500000,treelength,1311.7917440473168
1500000,internal,286.409112420811
1500000,external,1025.3826316265058
1500000,backbone,32.77458163155319
1550000,treelength,1312.581125285668
1550000,internal,286.7908280578568
1550000,external,1025.7902972278112
1550000,backbone,33.72584834601683
1600000,treelength,1314.246078520639
1600000,internal,286.4300237062697
1600000,external,1027.8160548143692
1600000,backbone,32.457650396764066
1650000,treelength,1308.7009117876487
1650000,internal,287.4786300344862
1650000,external,1021.2222817531624
1650000,backbone,32.23059998555541
1700000,treelength,1309.020362831759
1700000,internal,286.36399387909336
1700000,external,1022.6563689526657
1700000,backbone,31.478318101486042
1750000,treelength,1323.9436183560967
1750000,internal,282.13134238225524
1750000,external,1041.8122759738415
1750000,backbone,32.2526188979217
1800000,treelength,1320.5230296413824
1800000,internal,284.2648642349446
1800000,external,1036.258165406438
1800000,backbone,32.146393856954525
1850000,treelength,1316.4328624071698
1850000,internal,280.62625081685223
1850000,external,1035.8066115903175
1850000,backbone,31.54767611102538
1900000,treelength,1328.4315408810817
1900000,internal,280.9765946543537
1900000,external,1047.454946226728
1900000,backbone,32.25477923173098
1950000,treelength,1305.298612541444
1950000,internal,280.1888306885031
1950000,external,1025.109781852941
1950000,backbone,31.038747265817634
2000000,treelength,1329.3422751254056
2000000,internal,280.2392894595563
2000000,external,1049.1029856658495
2000000,backbone,31.56613703641158
2050000,treelength,1316.546535588097
2050000,internal,282.9013005003088
2050000,external,1033.6452350877883
2050000,backbone,31.01369807660155
2100000,treelength,1326.2894243828323
2100000,internal,285.52197352639826
2100000,external,1040.7674508564342
2100000,backbone,30.994691979305756
2150000,treelength,1330.7796492071386
2150000,internal,282.69916720025327
2150000,external,1048.0804820068854
2150000,backbone,31.745614470264155
2200000,treelength,1338.1261866224927
2200000,internal,286.976128513914
2200000,external,1051.1500581085786
2200000,backbone,32.318368020947084
2250000,treelength,1323.8154105913902
2250000,internal,290.8103343410633
2250000,external,1033.005076250327
2250000,backbone,31.88456873602423
2300000,treelength,1337.6486130851017
2300000,internal,289.2054910015492
2300000,external,1048.4431220835525
2300000,backbone,32.46337913067745
2350000,treelength,1332.794645672293
2350000,internal,289.01340454861804
2350000,external,1043.7812411236748
2350000,backbone,32.628210587474996
2400000,treelength,1327.9258877380269
2400000,internal,290.7203252644917
2400000,external,1037.205562473535
2400000,backbone,33.059294934230195
2450000,treelength,1331.9737029088826
2450000,internal,286.83192254651607
2450000,external,1045.1417803623665
2450000,backbone,33.180711174441896
2500000,treelength,1337.3777702193806
2500000,internal,289.41509478377225
2500000,external,1047.9626754356084
2500000,backbone,33.240312703771814
2550000,treelength,1322.9863932326007
2550000,internal,286.8038750607039
2550000,external,1036.1825181718968
2550000,backbone,33.13035745417445
2600000,treelength,1342.4556293002033
2600000,internal,281.4855597599389
2600000,external,1060.9700695402644
2600000,backbone,32.638111640709816
2650000,treelength,1324.2571565964427
2650000,internal,286.9667597051487
2650000,external,1037.290396891294
2650000,backbone,33.34094238574679
2700000,treelength,1331.6984391420624
2700000,internal,283.53344757606044
2700000,external,1048.164991566002
2700000,backbone,33.66015169572549
2750000,treelength,1322.246411922562
2750000,internal,283.41521846115575
2750000,external,1038.8311934614062
2750000,backbone,33.163114476556586
2800000,treelength,1323.6056431556806
2800000,internal,288.55747120339805
2800000,external,1035.0481719522825
2800000,backbone,33.74236658979718
2850000,treelength,1329.03583744343
2850000,internal,289.69459359509915
2850000,external,1039.3412438483308
2850000,backbone,33.90103919088752
2900000,treelength,1329.4379786005534
2900000,internal,284.94037924994115
2900000,external,1044.4975993506123
2900000,backbone,34.61497347976696
2950000,treelength,1319.9058072282746
2950000,internal,283.45509799359047
2950000,external,1036.4507092346842
2950000,backbone,33.930507602434325
3000000,treelength,1326.7318918026813
3000000,internal,285.6255933935478
3000000,external,1041.1062984091336
3000000,backbone,32.85812741831982
3050000,treelength,1333.3022042730036
3050000,internal,280.5386054630616
3050000,external,1052.763598809942
3050000,backbone,33.08182984038201
3100000,treelength,1321.0194288413813
3100000,internal,281.91130702947055
3100000,external,1039.1081218119107
3100000,backbone,33.61124595059283
3150000,treelength,1321.9502717919204
3150000,internal,283.28803443659086
3150000,external,1038.6622373553296
3150000,backbone,32.894545333412516
3200000,treelength,1321.1110414137831
3200000,internal,291.4409149642588
3200000,external,1029.6701264495243
3200000,backbone,34.22826432078243
3250000,treelength,1325.8738912442634
3250000,internal,286.74631682603604
3250000,external,1039.1275744182274
3250000,backbone,33.984300780882585
3300000,treelength,1322.7326035891444
3300000,internal,287.5257440238045
3300000,external,1035.20685956534
3300000,backbone,33.679738417834145
3350000,treelength,1322.9867316388295
3350000,internal,285.9461215800885
3350000,external,1037.0406100587409
3350000,backbone,33.6788723013244
3400000,treelength,1303.4950707500443
3400000,internal,292.7707600299168
3400000,external,1010.7243107201276
3400000,backbone,32.60294898470525
3450000,treelength,1313.109793854036
3450000,internal,285.58247943390984
3450000,external,1027.5273144201262
3450000,backbone,31.802504690672876
3500000,treelength,1319.660080614197
3500000,internal,283.0102979811575
3500000,external,1036.6497826330396
3500000,backbone,32.89394475698474
3550000,treelength,1318.1077457330243
3550000,internal,287.53127600015114
3550000,external,1030.5764697328732
3550000,backbone,32.943329828247315
3600000,treelength,1333.9051086344305
3600000,internal,284.3062898598975
3600000,external,1049.598818774533
3600000,backbone,32.899622232695855
3650000,treelength,1320.5120578549718
3650000,internal,287.34385228470023
3650000,external,1033.1682055702715
3650000,backbone,32.53084060118549
3700000,treelength,1323.654315495724
3700000,internal,287.4738905693375
3700000,external,1036.1804249263864
3700000,backbone,32.801725120627836
3750000,treelength,1323.6372645173412
3750000,internal,293.8075661764196
3750000,external,1029.8296983409216
3750000,backbone,33.6874572913399
3800000,treelength,1319.8517592011567
3800000,internal,279.6159010726088
3800000,external,1040.235858128548
3800000,backbone,34.81307794912345
3850000,treelength,1310.8615553391874
3850000,internal,280.46921440018883
3850000,external,1030.3923409389986
3850000,backbone,34.08151325667227
3900000,treelength,1313.8113517259344
3900000,internal,282.91586630834854
3900000,external,1030.8954854175859
3900000,backbone,33.09185734347587
3950000,treelength,1318.0731816949103
3950000,internal,285.21696636417784
3950000,external,1032.8562153307325
3950000,backbone,33.978346507365174
4000000,treelength,1308.8221514114339
4000000,internal,282.39205167611675
4000000,external,1026.430099735317
4000000,backbone,34.18992059639595
4050000,treelength,1307.6981273158701
4050000,internal,281.5772192665613
4050000,external,1026.1209080493088
4050000,backbone,33.60085244968316
4100000,treelength,1314.8207626074986
4100000,internal,282.42919090184506
4100000,external,1032.3915717056536
4100000,backbone,33.80943350620078
4150000,treelength,1319.718507705735
4150000,internal,284.5280938918008
4150000,external,1035.1904138139341
4150000,backbone,33.67973265206917
4200000,treelength,1307.7144202374923
4200000,internal,279.56669653984494
4200000,external,1028.1477236976473
4200000,backbone,33.62599771083161
4250000,treelength,1304.0901016517726
4250000,internal,285.2412765186395
4250000,external,1018.848825133133
4250000,backbone,32.56255122039655
4300000,treelength,1301.358035147014
4300000,internal,283.8770477364854
4300000,external,1017.4809874105287
4300000,backbone,33.28814626949449
4350000,treelength,1310.4950577165505
4350000,internal,283.00888957058953
4350000,external,1027.486168145961
4350000,backbone,33.81306105456163
4400000,treelength,1306.345584485091
4400000,internal,281.2996600279281
4400000,external,1025.045924457163
4400000,backbone,34.213187240154745
4450000,treelength,1301.1195676967834
4450000,internal,280.6629753951907
4450000,external,1020.4565923015927
4450000,backbone,33.66419567667354
4500000,treelength,1301.832575404778
4500000,internal,278.78626610724353
4500000,external,1023.0463092975344
4500000,backbone,33.10327372473656
4550000,treelength,1308.7745679885832
4550000,internal,287.9160848733045
4550000,external,1020.8584831152787
4550000,backbone,33.51788483769194
4600000,treelength,1310.9565701838937
4600000,internal,282.34065047447973
4600000,external,1028.6159197094141
4600000,backbone,33.27698717571861
4650000,treelength,1305.5877619150644
4650000,internal,284.8695484611106
4650000,external,1020.7182134539538
4650000,backbone,33.98229618285991
4700000,treelength,1312.7107562335732
4700000,internal,283.13057595860346
4700000,external,1029.5801802749697
4700000,backbone,33.780461222337706
4750000,treelength,1315.128049987
