# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 15:20:57 CET 2022 [seed=1669818054187]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients.early1	country.coefficients.early2	country.coefficients.early3	country.coefficients.early4	country.coefficients.early5	country.coefIndicators.early1	country.coefIndicators.early2	country.coefIndicators.early3	country.coefIndicators.early4	country.coefIndicators.early5	country.includedPredictors.early	country.coefficientsTimesIndicators.early1	country.coefficientsTimesIndicators.early2	country.coefficientsTimesIndicators.early3	country.coefficientsTimesIndicators.early4	country.coefficientsTimesIndicators.early5	country.coefficients.recent1	country.coefficients.recent2	country.coefficients.recent3	country.coefficients.recent4	country.coefficients.recent5	country.coefIndicators.recent1	country.coefIndicators.recent2	country.coefIndicators.recent3	country.coefIndicators.recent4	country.coefIndicators.recent5	country.includedPredictors.recent	country.coefficientsTimesIndicators.recent1	country.coefficientsTimesIndicators.recent2	country.coefficientsTimesIndicators.recent3	country.coefficientsTimesIndicators.recent4	country.coefficientsTimesIndicators.recent5	country.branchRates
1020000	-1588.3184143797996	-155.09418549126707	-1433.2242288885325	0.07982368982249496	1.0678930631258898	0.581986644044985	-0.47515334044804985	5.322035977067677	1.0163056211598605	1.0	1.0	1.0	1.0	0.0	4.0	1.0678930631258898	0.581986644044985	-0.47515334044804985	5.322035977067677	0.0	1.941726019359634	-0.6101472033580856	-0.8982464714741464	0.26231997648290944	2.84477938067773	1.0	0.0	1.0	1.0	0.0	3.0	1.941726019359634	-0.0	-0.8982464714741464	0.26231997648290944	0.0	0.0
1030000	-1584.0040202137045	-154.9734086186409	-1429.0306115950636	0.07925255844443464	0.37458324183404573	1.2448477099710118	-0.4079261339724733	4.265892587331012	1.506705977169661	1.0	1.0	1.0	1.0	0.0	4.0	0.37458324183404573	1.2448477099710118	-0.4079261339724733	4.265892587331012	0.0	2.2645535380736854	-0.17323405890766067	-0.919364087913249	0.49479980832069537	1.1437307080986538	1.0	0.0	1.0	1.0	0.0	3.0	2.2645535380736854	-0.0	-0.919364087913249	0.49479980832069537	0.0	0.0
1040000	-1598.2112822589195	-162.07669695112983	-1436.1345853077896	0.08259070199804165	1.0917849576654206	0.6287147839537988	-0.840345682952425	4.422666016278158	2.6354982033227845	1.0	1.0	1.0	1.0	0.0	4.0	1.0917849576654206	0.6287147839537988	-0.840345682952425	4.422666016278158	0.0	1.7613089885242326	2.9992860245653796	-0.6376621044071255	0.4028247968765537	-5.095968052349387	1.0	0.0	1.0	1.0	0.0	3.0	1.7613089885242326	0.0	-0.6376621044071255	0.4028247968765537	-0.0	0.0
1050000	-1590.7113095500738	-175.45531723104796	-1415.2559923190258	0.09315685937929849	0.2285452136434474	1.0550988979625413	1.7283497127674945	4.484058217308424	0.4716127901106044	1.0	1.0	0.0	1.0	0.0	3.0	0.2285452136434474	1.0550988979625413	0.0	4.484058217308424	0.0	1.9816328488069714	-2.4192023019768976	-0.8055810802235993	0.5096020774763299	1.2969342763660738	1.0	0.0	1.0	1.0	0.0	3.0	1.9816328488069714	-0.0	-0.8055810802235993	0.5096020774763299	0.0	0.0
1060000	-1578.813030682109	-156.91480779517087	-1421.8982228869381	0.08085791123226137	0.601610908660773	0.964206876829197	-0.5282440257944305	3.792224345107405	1.7349010821072297	1.0	1.0	1.0	1.0	0.0	4.0	0.601610908660773	0.964206876829197	-0.5282440257944305	3.792224345107405	0.0	1.959486175034801	-2.643611188641863	-0.7153489112129456	0.4548714125133728	-2.300618611100493	1.0	0.0	1.0	1.0	0.0	3.0	1.959486175034801	-0.0	-0.7153489112129456	0.4548714125133728	-0.0	0.0
1070000	-1602.651481415796	-174.91446029332036	-1427.7370211224757	0.08745760030510735	0.7508090469622487	0.7656774242776951	-0.6315857842719745	5.417397472687438	-6.38123675732229	1.0	1.0	1.0	1.0	0.0	4.0	0.7508090469622487	0.7656774242776951	-0.6315857842719745	5.417397472687438	-0.0	1.7821998494306888	-3.224276952367818	-0.6847435197014524	0.37768305298877725	-0.05243672007677963	1.0	0.0	1.0	1.0	0.0	3.0	1.7821998494306888	-0.0	-0.6847435197014524	0.37768305298877725	-0.0	0.0
1080000	-1585.1014536343346	-151.07143191929356	-1434.030021715041	0.07663106981505567	0.8442589540780308	0.7818890910445124	-0.4204139195845122	3.827303691006702	-1.8209685331241108	1.0	1.0	1.0	1.0	0.0	4.0	0.8442589540780308	0.7818890910445124	-0.4204139195845122	3.827303691006702	-0.0	1.937712066429715	-0.49930817595922816	-0.637838817818674	0.4829201906458085	1.1275995229570368	1.0	0.0	1.0	1.0	0.0	3.0	1.937712066429715	-0.0	-0.637838817818674	0.4829201906458085	0.0	0.0
1090000	-1585.8772139060918	-157.1936961764072	-1428.6835177296846	0.08124017878872986	0.684678885460557	0.7164575359353533	-0.4316861110851553	3.6658880635321593	1.4971514226343234	1.0	1.0	1.0	1.0	0.0	4.0	0.684678885460557	0.7164575359353533	-0.4316861110851553	3.6658880635321593	0.0	1.9956912137672131	-2.165720552203664	-0.7423972778197603	0.5169692667109205	-0.5626011188659376	1.0	0.0	1.0	1.0	0.0	3.0	1.9956912137672131	-0.0	-0.7423972778197603	0.5169692667109205	-0.0	0.0
1100000	-1590.0246397809485	-148.45331842457244	-1441.571321356376	0.0776594580671702	0.8403731536315157	1.0291245236146611	-0.3035507965096492	4.223191811266062	0.29389069200040835	1.0	1.0	1.0	1.0	0.0	4.0	0.8403731536315157	1.0291245236146611	-0.3035507965096492	4.223191811266062	0.0	1.9644503158520843	1.1273765308147548	-0.7173079872382707	0.5676712331076065	1.0290803864344267	1.0	0.0	1.0	1.0	0.0	3.0	1.9644503158520843	0.0	-0.7173079872382707	0.5676712331076065	0.0	0.0
1110000	-1587.8672461504898	-146.98508764000445	-1440.8821585104854	0.07313176278225508	0.7029075738101682	0.9001941354793346	-0.5866065156856803	4.592447769359687	-2.5893770992093748	1.0	1.0	1.0	1.0	0.0	4.0	0.7029075738101682	0.9001941354793346	-0.5866065156856803	4.592447769359687	-0.0	2.1881984602121407	-0.7618769110070474	-0.7437490693038392	0.44234199786371425	-0.47295907016508276	1.0	0.0	1.0	1.0	0.0	3.0	2.1881984602121407	-0.0	-0.7437490693038392	0.44234199786371425	-0.0	0.0
1120000	-1589.7502212328263	-152.67357793546557	-1437.0766432973608	0.07974879772077687	1.2416205336894042	-2.415204742764757	-0.6355854849325874	3.5988914190248678	-2.022412999169021	1.0	0.0	1.0	1.0	0.0	3.0	1.2416205336894042	-0.0	-0.6355854849325874	3.5988914190248678	-0.0	2.061558904888253	-1.3736288726373413	-0.6460666264252722	0.6012524542437301	-0.43659131563839126	1.0	0.0	1.0	1.0	0.0	3.0	2.061558904888253	-0.0	-0.6460666264252722	0.6012524542437301	-0.0	0.0
1130000	-1596.368494691887	-149.41676692565204	-1446.9517277662349	0.07319292939030116	0.7308067899475926	1.5156913698135803	-4.003671337220299	4.911684649593466	0.2291042953276343	1.0	1.0	0.0	1.0	1.0	4.0	0.7308067899475926	1.5156913698135803	-0.0	4.911684649593466	0.2291042953276343	2.4854838891607933	-1.5023072032176914	-0.7998339458853205	0.8085198574032739	0.959604760262346	1.0	0.0	1.0	1.0	0.0	3.0	2.4854838891607933	-0.0	-0.7998339458853205	0.8085198574032739	0.0	0.0
1140000	-1583.2447852869357	-168.08160034977018	-1415.1631849371654	0.08714989083192555	1.287239216994075	-3.458283860887641	-0.6253611626416663	4.517437319375648	1.8997219929617597	1.0	0.0	1.0	1.0	0.0	3.0	1.287239216994075	-0.0	-0.6253611626416663	4.517437319375648	0.0	2.3335817295741412	0.7746296406795987	-0.9092050170687591	0.5128054020152907	-1.4862410123423626	1.0	0.0	1.0	1.0	0.0	3.0	2.3335817295741412	0.0	-0.9092050170687591	0.5128054020152907	-0.0	0.0
1150000	-1586.123231370238	-166.29196488212725	-1419.8312664881107	0.08735681673022877	0.8372528683409951	0.8317702113679343	-0.6017478886940082	5.206711569098645	-1.629389144517571	1.0	1.0	1.0	1.0	0.0	4.0	0.8372528683409951	0.8317702113679343	-0.6017478886940082	5.206711569098645	-0.0	2.0704556759535473	0.6417662062311371	-0.7144656837245162	0.5151650118948649	-1.6085460915400018	1.0	0.0	1.0	1.0	0.0	3.0	2.0704556759535473	0.0	-0.7144656837245162	0.5151650118948649	-0.0	0.0
1160000	-1586.6058039576176	-183.12863226631447	-1403.477171691303	0.0958448022774698	0.46719505149108503	1.0228611508716494	-0.2728215288938377	5.029117643042306	-2.405959082014081	1.0	1.0	1.0	1.0	0.0	4.0	0.46719505149108503	1.0228611508716494	-0.2728215288938377	5.029117643042306	-0.0	2.237214807986598	2.9933499342966	-0.6612539842061976	0.46878421076994853	1.6165532470042032	1.0	0.0	1.0	1.0	0.0	3.0	2.237214807986598	0.0	-0.6612539842061976	0.46878421076994853	0.0	0.0
1170000	-1597.6021266058533	-156.03125835567488	-1441.5708682501784	0.08080649195820232	0.9652112544500612	1.438930505379282	-0.7221498877884228	5.464519778890927	-0.9047430372821889	1.0	1.0	1.0	1.0	0.0	4.0	0.9652112544500612	1.438930505379282	-0.7221498877884228	5.464519778890927	-0.0	1.959488378235974	2.253693757682792	-0.6473083691289436	0.3317762950885267	0.7663920727319602	1.0	0.0	1.0	1.0	0.0	3.0	1.959488378235974	0.0	-0.6473083691289436	0.3317762950885267	0.0	0.0
1180000	-1581.6471721426853	-150.40268272506222	-1431.244489417623	0.07670143539419336	0.8637793753520165	0.5139341155607823	-0.4844218942457296	3.890437659501367	-0.4166483577804367	1.0	1.0	1.0	1.0	0.0	4.0	0.8637793753520165	0.5139341155607823	-0.4844218942457296	3.890437659501367	-0.0	2.0304069052419225	-2.1943988913466246	-0.6870882079855122	0.4582894864207372	1.5338135514334221	1.0	0.0	1.0	1.0	0.0	3.0	2.0304069052419225	-0.0	-0.6870882079855122	0.4582894864207372	0.0	0.0
1190000	-1585.0827530142174	-148.97315407810126	-1436.109598936116	0.07752997407685658	0.7503045724922903	1.1310011119945862	-0.6567677074906748	4.373043820412245	-2.252688985323157	1.0	1.0	1.0	1.0	0.0	4.0	0.7503045724922903	1.1310011119945862	-0.6567677074906748	4.373043820412245	-0.0	1.8071751111536198	1.5567069735987669	-0.6779186798645038	0.36121821385023545	-1.988134137868878	1.0	0.0	1.0	1.0	0.0	3.0	1.8071751111536198	0.0	-0.6779186798645038	0.36121821385023545	-0.0	0.0
1200000	-1593.3947147959434	-156.01784668547145	-1437.3768681104718	0.07899839722518055	0.7440660246316411	1.7281172776855134	-0.35895975453259094	4.419610446062127	3.144953351322103	1.0	1.0	1.0	1.0	0.0	4.0	0.7440660246316411	1.7281172776855134	-0.35895975453259094	4.419610446062127	0.0	2.1673145357536834	-1.868657910842783	-0.7161541136754542	0.6132529974387945	-2.067937524567444	1.0	0.0	1.0	1.0	0.0	3.0	2.1673145357536834	-0.0	-0.7161541136754542	0.6132529974387945	-0.0	0.0
1210000	-1592.6714776493723	-151.4341395165686	-1441.2373381328036	0.08018678660550566	1.3501800299242013	-0.4613829472623167	-0.6235904171509495	4.6134662634691885	-2.3149195387944386	1.0	0.0	1.0	1.0	0.0	3.0	1.3501800299242013	-0.0	-0.6235904171509495	4.6134662634691885	-0.0	2.215332660882385	-0.4700893329441732	-0.6121640684213707	0.6502949135347091	1.9606402937977943	1.0	0.0	1.0	1.0	0.0	3.0	2.215332660882385	-0.0	-0.6121640684213707	0.6502949135347091	0.0	0.0
1220000	-1587.4773733829768	-158.42578703576766	-1429.0515863472092	0.08073036290218047	1.2232814772080265	-0.07862185470523456	-0.7141764444509898	4.61311529505465	-2.618048123241193	1.0	0.0	1.0	1.0	0.0	3.0	1.2232814772080265	-0.0	-0.7141764444509898	4.61311529505465	-0.0	2.130416958228211	-0.14508582556696814	-0.6866226080985897	0.5162119073245865	0.11977567687677071	1.0	0.0	1.0	1.0	1.0	4.0	2.130416958228211	-0.0	-0.6866226080985897	0.5162119073245865	0.11977567687677071	0.0
1230000	-1590.2623245839552	-160.80142588261964	-1429.4608987013355	0.07932251709812037	1.4445274279976796	0.4841847344884545	-0.6675109792857346	5.746237757069485	-0.3207012871044882	1.0	0.0	1.0	1.0	1.0	4.0	1.4445274279976796	0.0	-0.6675109792857346	5.746237757069485	-0.3207012871044882	2.303529739242894	4.217215756032507	-0.7842300350922593	0.7019904410588487	-0.7004098457981904	1.0	0.0	1.0	1.0	0.0	3.0	2.303529739242894	0.0	-0.7842300350922593	0.7019904410588487	-0.0	0.0
1240000	-1589.633004978921	-162.03957150318055	-1427.5934334757405	0.08291683791736752	0.7435235433307019	0.7032500127873641	-0.5830862887432935	4.444906813854167	1.160334729137468	1.0	1.0	1.0	1.0	0.0	4.0	0.7435235433307019	0.7032500127873641	-0.5830862887432935	4.444906813854167	0.0	1.8849134892495756	3.5820255424099567	-0.6875192262572452	0.46201299823361014	2.826580070216255	1.0	0.0	1.0	1.0	0.0	3.0	1.8849134892495756	0.0	-0.6875192262572452	0.46201299823361014	0.0	0.0
1250000	-1593.3084024051298	-168.2706999307148	-1425.037702474415	0.08968783911998168	1.0092314891993506	-0.8033684120652848	-0.49104431924127573	4.597356677325026	1.6306465827543346	1.0	0.0	1.0	1.0	0.0	3.0	1.0092314891993506	-0.0	-0.49104431924127573	4.597356677325026	0.0	2.093789899479708	1.1731592050428878	-0.7999978604020842	0.6245062344431909	0.8974912728543913	1.0	0.0	1.0	1.0	0.0	3.0	2.093789899479708	0.0	-0.7999978604020842	0.6245062344431909	0.0	0.0
1260000	-1598.4465061790918	-155.37730189492848	-1443.0692042841633	0.08153138861979153	0.20716826234937707	1.0078659559912446	1.745648799947852	4.098617685850958	2.5230442757799727	1.0	1.0	0.0	1.0	0.0	3.0	0.20716826234937707	1.0078659559912446	0.0	4.098617685850958	0.0	2.329118311592717	2.3751751831135426	-0.7962591898029575	0.6205141956154457	1.8020580746414296	1.0	0.0	1.0	1.0	0.0	3.0	2.329118311592717	0.0	-0.7962591898029575	0.6205141956154457	0.0	0.0
1270000	-1593.2429156602566	-164.28604620297818	-1428.9568694572783	0.08463902363328084	0.7019365727807945	0.7938262833004561	-0.5116360499096255	4.300386542531983	-1.8438091379974195	1.0	1.0	1.0	1.0	0.0	4.0	0.7019365727807945	0.7938262833004561	-0.5116360499096255	4.300386542531983	-0.0	2.3318300702252417	2.542328972775957	-0.8181060700867626	0.551765747916377	-2.3984980939011074	1.0	0.0	1.0	1.0	0.0	3.0	2.3318300702252417	0.0	-0.8181060700867626	0.551765747916377	-0.0	0.0
1280000	-1582.7755238417276	-165.89296503349883	-1416.8825588082289	0.08604808725498057	1.6286676322467926	-1.1152352564208088	-0.7145985916599527	4.443651476431341	-3.3813002773584713	1.0	0.0	1.0	1.0	0.0	3.0	1.6286676322467926	-0.0	-0.7145985916599527	4.443651476431341	-0.0	2.051530429037588	3.8411248635431545	-0.7015412635885329	0.4469323002380355	3.2469938489742693	1.0	0.0	1.0	1.0	0.0	3.0	2.051530429037588	0.0	-0.7015412635885329	0.4469323002380355	0.0	0.0
1290000	-1590.592898268286	-151.12158476593595	-1439.47131350235	0.07463911919896396	1.2654460211610383	0.36402068054528036	-0.37420287782579176	4.915590774857246	4.4464227707100985	1.0	1.0	1.0	1.0	0.0	4.0	1.2654460211610383	0.36402068054528036	-0.37420287782579176	4.915590774857246	0.0	1.8919984913564556	-3.0636939270185732	-0.7021171112491458	0.4400970942168773	0.25252105094217914	1.0	0.0	1.0	1.0	0.0	3.0	1.8919984913564556	-0.0	-0.7021171112491458	0.4400970942168773	0.0	0.0
1300000	-1588.0722418549117	-158.0593568079497	-1430.012885046962	0.0836834069363849	0.8841533273054224	-0.07634739229088813	-0.3937482088356483	3.7234501396631483	0.5825315556851683	1.0	0.0	1.0	1.0	0.0	3.0	0.8841533273054224	-0.0	-0.3937482088356483	3.7234501396631483	0.0	2.0953955199823553	-0.786123102627831	-0.7310492869161097	0.5029033750660363	-1.8805792315686636	1.0	0.0	1.0	1.0	0.0	3.0	2.0953955199823553	-0.0	-0.7310492869161097	0.5029033750660363	-0.0	0.0
1310000	-1601.479619140701	-157.693496986467	-1443.7861221542341	0.08369241345313885	0.8198181401932124	0.8960589780574327	2.056415141005353	4.493144463674651	1.4417577541941284	1.0	1.0	0.0	1.0	0.0	3.0	0.8198181401932124	0.8960589780574327	0.0	4.493144463674651	0.0	2.1092337327877395	-1.5621023196931458	-0.5965973917965287	0.38761537135532403	-0.14406932645067932	1.0	0.0	1.0	1.0	0.0	3.0	2.1092337327877395	-0.0	-0.5965973917965287	0.38761537135532403	-0.0	0.0
1320000	-1598.1800372396392	-136.75842392406554	-1461.4216133155737	0.0667164584606463	0.940056171761692	1.6371072832123532	-0.44816809792871715	4.098982665773514	-2.855446236579336	1.0	1.0	1.0	1.0	0.0	4.0	0.940056171761692	1.6371072832123532	-0.44816809792871715	4.098982665773514	-0.0	1.8764462316992951	-1.5247034757646563	-0.6983424134606656	0.3316594227850814	-1.8394626807935561	1.0	0.0	1.0	1.0	0.0	3.0	1.8764462316992951	-0.0	-0.6983424134606656	0.3316594227850814	-0.0	0.0
1330000	-1590.2833973942215	-145.5168744911902	-1444.7665229030313	0.0732154473535334	1.3027740403914607	-2.2016041180145063	-0.8705543627548881	4.308841894875608	-3.782511230345732	1.0	0.0	1.0	1.0	0.0	3.0	1.3027740403914607	-0.0	-0.8705543627548881	4.308841894875608	-0.0	1.9292187304833261	-3.5146350574014322	-0.8695754653807454	0.3582532552364176	-0.3080811437406167	1.0	0.0	1.0	1.0	0.0	3.0	1.9292187304833261	-0.0	-0.8695754653807454	0.3582532552364176	-0.0	0.0
1340000	-1587.03041650178	-175.42756503776516	-1411.602851464015	0.09163365391076833	0.6447575378457887	0.7906844506153407	-0.37802968021972483	5.402450032234138	-0.6386122239125682	1.0	1.0	1.0	1.0	0.0	4.0	0.6447575378457887	0.7906844506153407	-0.37802968021972483	5.402450032234138	-0.0	1.9467283149335786	-0.5037410843305221	-0.6252673302917063	0.46708289621108084	-0.5850131099701656	1.0	0.0	1.0	1.0	0.0	3.0	1.9467283149335786	-0.0	-0.6252673302917063	0.46708289621108084	-0.0	0.0
1350000	-1592.9868484854323	-154.28413045677007	-1438.7027180286623	0.07798130500697242	0.8092987485158258	1.0739392287329403	-0.40507154938103196	5.0461933875068095	-0.7757825173219142	1.0	1.0	1.0	1.0	0.0	4.0	0.8092987485158258	1.0739392287329403	-0.40507154938103196	5.0461933875068095	-0.0	2.0681925689053866	-3.370162125712911	-0.7372521688559796	0.28327459487969503	-2.684815146535234	1.0	0.0	1.0	1.0	0.0	3.0	2.0681925689053866	-0.0	-0.7372521688559796	0.28327459487969503	-0.0	0.0
1360000	-1582.7437846236728	-150.87932272970951	-1431.8644618939634	0.07885934171508895	1.3219206311638756	1.1638581374289918	-0.745593170244732	4.2779226816805815	0.4867372291844584	1.0	0.0	1.0	1.0	0.0	3.0	1.3219206311638756	0.0	-0.745593170244732	4.2779226816805815	0.0	1.9440845461859115	-1.6009115519376342	-0.7335405619034882	0.42357459442778744	-2.0103859620420814	1.0	0.0	1.0	1.0	0.0	3.0	1.9440845461859115	-0.0	-0.7335405619034882	0.42357459442778744	-0.0	0.0
1370000	-1604.720180630022	-151.1417213589611	-1453.5784592710609	0.07368660053884357	1.3256557260847477	2.996501932923372	-0.9004885418057497	4.50774317221239	4.473950862057492	1.0	0.0	1.0	1.0	0.0	3.0	1.3256557260847477	0.0	-0.9004885418057497	4.50774317221239	0.0	2.318438100609487	4.9653385079155505	-0.731042033155263	0.8441767095216804	3.7533344369243196	1.0	0.0	1.0	1.0	0.0	3.0	2.318438100609487	0.0	-0.731042033155263	0.8441767095216804	0.0	0.0
1380000	-1581.088915717874	-167.47839984066502	-1413.610515877209	0.08807414992585492	1.1374953317372414	0.6853569221176993	-0.8435459866471856	5.934156908307834	-0.2852335401601808	1.0	1.0	1.0	1.0	1.0	5.0	1.1374953317372414	0.6853569221176993	-0.8435459866471856	5.934156908307834	-0.2852335401601808	2.0144551281220804	-0.07636300610203121	-0.6025091121338401	0.4926110242123896	2.353219843263255	1.0	0.0	1.0	1.0	0.0	3.0	2.0144551281220804	-0.0	-0.6025091121338401	0.4926110242123896	0.0	0.0
1390000	-1581.7312093412163	-166.50763752101116	-1415.223571820205	0.08527127857828225	0.7495263788416636	0.7900808805515387	-0.3538274530473578	5.114257358875719	-1.9017390230826838	1.0	1.0	1.0	1.0	0.0	4.0	0.7495263788416636	0.7900808805515387	-0.3538274530473578	5.114257358875719	-0.0	1.9115936671399487	-0.9586538160166496	-0.7477254833330033	0.4318241320842483	0.9227974641142082	1.0	0.0	1.0	1.0	0.0	3.0	1.9115936671399487	-0.0	-0.7477254833330033	0.4318241320842483	0.0	0.0
1400000	-1584.0132714927447	-145.26460602440557	-1438.7486654683391	0.07336399193604706	0.9622625139073646	0.7676656710443512	-0.49933632612646583	4.975023310625098	-2.5677859110488717	1.0	1.0	1.0	1.0	0.0	4.0	0.9622625139073646	0.7676656710443512	-0.49933632612646583	4.975023310625098	-0.0	1.9490289951152264	-0.9110285820259056	-0.8003136937508253	0.43196752207855316	-0.510528532503574	1.0	0.0	1.0	1.0	0.0	3.0	1.9490289951152264	-0.0	-0.8003136937508253	0.43196752207855316	-0.0	0.0
1410000	-1597.0763836033677	-160.5391931252336	-1436.537190478134	0.08476218669187756	0.6096292219264703	1.28057815451127	-0.5392647537424011	5.568021983386884	1.5513470717404263	1.0	1.0	0.0	1.0	0.0	3.0	0.6096292219264703	1.28057815451127	-0.0	5.568021983386884	0.0	2.196938073467784	-0.9804839010363477	-0.6976743738017271	0.6792970440647753	-0.4904263444505784	1.0	0.0	1.0	1.0	0.0	3.0	2.196938073467784	-0.0	-0.6976743738017271	0.6792970440647753	-0.0	0.0
1420000	-1590.4170180759002	-170.67706499458478	-1419.7399530813154	0.08661153325813807	0.796673967290643	0.563467970178375	-0.4676847664006162	4.433753483810874	1.4461177470656055	1.0	1.0	1.0	1.0	0.0	4.0	0.796673967290643	0.563467970178375	-0.4676847664006162	4.433753483810874	0.0	1.8971059634196612	-4.169368081130244	-0.7665261151132725	0.5336045640991426	2.6207860646352787	1.0	0.0	1.0	1.0	0.0	3.0	1.8971059634196612	-0.0	-0.7665261151132725	0.5336045640991426	0.0	0.0
1430000	-1584.2102209652317	-155.71910772022156	-1428.4911132450102	0.08028033664053368	1.1431215373144321	-0.6204092819846535	-0.7153623453946569	3.8271599677780284	-1.2426282654418264	1.0	0.0	1.0	1.0	0.0	3.0	1.1431215373144321	-0.0	-0.7153623453946569	3.8271599677780284	-0.0	2.0656230483243667	-0.07938385120140207	-0.6833196785960027	0.4703042765775458	1.9851085104812807	1.0	0.0	1.0	1.0	0.0	3.0	2.0656230483243667	-0.0	-0.6833196785960027	0.4703042765775458	0.0	0.0
1440000	-1588.9203518094616	-162.79318569681095	-1426.1271661126507	0.0850827817083546	0.7504999394360283	1.0171394117925876	-0.32060475552819206	5.069770482394335	1.1196279942319358	1.0	1.0	1.0	1.0	0.0	4.0	0.7504999394360283	1.0171394117925876	-0.32060475552819206	5.069770482394335	0.0	1.9590974756043376	1.7597749189362946	-0.681999110974422	0.45389303661656855	-1.507846354058727	1.0	0.0	1.0	1.0	0.0	3.0	1.9590974756043376	0.0	-0.681999110974422	0.45389303661656855	-0.0	0.0
1450000	-1591.9533823947836	-153.4669640791011	-1438.4864183156826	0.07988085406845824	0.7309730450582025	1.6065908069138484	-0.44655835816099204	3.950500297737049	1.4852302265244097	1.0	1.0	1.0	1.0	0.0	4.0	0.7309730450582025	1.6065908069138484	-0.44655835816099204	3.950500297737049	0.0	2.5727620057842078	0.013708495968040267	-0.9099404235888137	0.6769178422849886	0.07676885468030045	1.0	0.0	1.0	1.0	0.0	3.0	2.5727620057842078	0.0	-0.9099404235888137	0.6769178422849886	0.0	0.0
1460000	-1587.8545643903885	-156.28311046072162	-1431.5714539296669	0.08023382697854158	0.5165957415115776	0.48426008476132565	-0.6312216580482178	4.063805079543375	-1.3515571241025484	1.0	1.0	1.0	1.0	0.0	4.0	0.5165957415115776	0.48426008476132565	-0.6312216580482178	4.063805079543375	-0.0	2.1416535151236147	2.4776787919436236	-0.6079185544287791	0.5175335367790153	-0.40221022041980714	1.0	0.0	1.0	1.0	0.0	3.0	2.1416535151236147	0.0	-0.6079185544287791	0.5175335367790153	-0.0	0.0
1470000	-1592.5714490367527	-171.8959225700928	-1420.67552646666	0.08583264927189638	0.8502473170467526	0.6618375914177776	-0.5396611375188469	5.7841544329384735	-0.19919359954355606	1.0	1.0	1.0	1.0	1.0	5.0	0.8502473170467526	0.6618375914177776	-0.5396611375188469	5.7841544329384735	-0.19919359954355606	1.9017696786761906	3.0822492911317996	-0.7373935108331839	0.4554659601262584	1.3539284817426758	1.0	0.0	1.0	1.0	0.0	3.0	1.9017696786761906	0.0	-0.7373935108331839	0.4554659601262584	0.0	0.0
1480000	-1594.1799883511178	-161.0304066004878	-1433.14958175063	0.08170873536568986	0.9700602501848157	1.263867864856887	-0.6867507608301334	4.5393066083538205	-0.9531217265850402	1.0	1.0	1.0	1.0	0.0	4.0	0.9700602501848157	1.263867864856887	-0.6867507608301334	4.5393066083538205	-0.0	1.839634004455376	-4.026051370632712	-0.5533123644589005	0.45936295073465666	-0.8010936382818903	1.0	0.0	1.0	1.0	0.0	3.0	1.839634004455376	-0.0	-0.5533123644589005	0.45936295073465666	-0.0	0.0
1490000	-1580.000889180926	-160.46940337947663	-1419.5314858014492	0.08273164221670948	0.41672234176746437	0.9329392753756314	-0.4725827307042552	4.265490111900757	1.0287167279677658	1.0	1.0	1.0	1.0	0.0	4.0	0.41672234176746437	0.9329392753756314	-0.4725827307042552	4.265490111900757	0.0	2.1535750949886348	2.9005946630174084	-0.6507400918921391	0.5112213865242069	-0.3764959946817541	1.0	0.0	1.0	1.0	0.0	3.0	2.1535750949886348	0.0	-0.6507400918921391	0.5112213865242069	-0.0	0.0
1500000	-1590.4021619642995	-159.9398509505589	-1430.4623110137406	0.08355836650789089	0.6393797096835425	1.0514215152027788	-0.2231858516095775	4.761980274137013	-2.3052270339475065	1.0	1.0	1.0	1.0	0.0	4.0	0.6393797096835425	1.0514215152027788	-0.2231858516095775	4.761980274137013	-0.0	2.0335994512248843	0.3550465356069576	-0.6307739750327245	0.5206421772880634	-0.11857961468724543	1.0	0.0	1.0	1.0	0.0	3.0	2.0335994512248843	0.0	-0.6307739750327245	0.5206421772880634	-0.0	0.0
1510000	-1587.7319032308067	-155.40470301117054	-1432.327200219636	0.07987899664031907	1.0852299144786526	0.4514117462281928	-0.6659304835857719	5.354706760021789	-0.173986915011075	1.0	1.0	1.0	1.0	0.0	4.0	1.0852299144786526	0.4514117462281928	-0.6659304835857719	5.354706760021789	-0.0	2.0740646053795273	1.2155054614675347	-0.6596294570806132	0.5592176401157379	0.1658372327445463	1.0	0.0	1.0	1.0	0.0	3.0	2.0740646053795273	0.0	-0.6596294570806132	0.5592176401157379	0.0	0.0
1520000	-1577.9349584927427	-149.42330273842913	-1428.5116557543136	0.07509279288113645	0.7469428610942729	0.9817121297952439	-0.607697037861978	4.215624355267569	-1.9358662843366008	1.0	1.0	1.0	1.0	0.0	4.0	0.7469428610942729	0.9817121297952439	-0.607697037861978	4.215624355267569	-0.0	1.9168127251377456	0.06958564238854148	-0.7413988636704975	0.31877385201620084	3.3769825276169705	1.0	1.0	1.0	1.0	0.0	4.0	1.9168127251377456	0.06958564238854148	-0.7413988636704975	0.31877385201620084	0.0	0.0
